Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANNPA;Solvabilité
LDA.MC;Financial Services;Insurance - Property & Casualty;https://www.lineadirectaaseguradora.com/;Línea Directa Aseguradora, S.A., Compañía de Seguros y Reaseguros;1,094;1,03;-1,46;0,28
ENER.MC;Utilities;Utilities - Renewable;https://ecoener.es/;Ecoener, S.A.;3,88;10,06;-0,65;0,25
YINB6.MC;Real Estate;REIT - Diversified;https://inbestprimeviinmuebles.com/;Inbest Prime VI Inmuebles, S.A.;0,99;0,93;99;1,01
PAR.MC;Communication Services;Telecom Services;https://www.parlem.com/;Parlem Telecom Companyia de Telecomunicacions, S.A.;3,56;1,07;-1,91;0,01
ANE.MC;Utilities;Utilities - Renewable;https://www.acciona-energia.com/;Corporación Acciona Energías Renovables, S.A.;22,32;44,55;-1,23;0,42
MIO.MC;Communication Services;Advertising Agencies;https://mio.es/;Media Investment Optimization, S.A.;4,16;3,87;-2,22;0,01
AMEN.MC;Technology;Software - Infrastructure;https://aeternalmentis.ai/;Aeternal Mentis, S.A.;9;0;0;0
CITY.MC;;;https://cfintercity.com/;Club De Futbol Intercity Sad;0,033;0,02;-0,17;10,05
SNG.MC;Technology;Software - Application;https://www.sngular.com/;Singular People, S.A.;3,02;0,7;23,23;0,7
SPH.MC;Technology;Solar;https://www.solarprofit.es/;Profithol, S.A.;0,184;3,15;-0,17;0,08
CIE.MC;Consumer Cyclical;Auto Parts;https://www.cieautomotive.com/;CIE Automotive, S.A.;27,6;32,12;-1,5;0,27
HAN.MC;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.hannun.com/;Hannun S.A.;0,31;0,06;-15,5;0,09
SAI.MC;Technology;Software - Infrastructure;https://substrate.ai/;Substrate Artificial Inteligence, S.A.;0,1628;0,07;-8,14;0,83
USI.MC;Technology;Solar;https://www.umbrellasolarinvestment.com/;Umbrella Solar Investment, S.A.;5,25;3,41;-7,95;0,38
ETC.MC;Utilities;Utilities - Renewable;https://www.energysolartech.com/;Energy Solar Tech, S.A.;3,08;0;0;0
PUIG.MC;;;;;25,66;0;0;0
ADZ.MC;Consumer Cyclical;Apparel Manufacturing;https://www.adolfodominguez.com/;Adolfo Domínguez, S.A.;5,34;11,23;-1,09;0,15
AMS.MC;Technology;Information Technology Services;https://www.amadeus.com/;Amadeus IT Group, S.A.;64,66;7,29;-7,19;0,46
AMP.MC;Technology;Information Technology Services;https://www.grupoamper.com/;Amper, S.A.;0,1142;0,18;-1,63;0,22
A3M.MC;Communication Services;Entertainment;https://www.atresmediacorporacion.com/;Atresmedia Corporación de Medios de Comunicación, S.A.;4,855;5,22;18,67;0,61
OLE.MC;Consumer Defensive;Packaged Foods;https://www.deoleo.com/;Deoleo, S.A.;0,243;0,77;-1,52;0,29
COM.MC;Industrials;Staffing & Employment Services;https://www.catenon.com/;Catenon, S.A.;0,9;0,27;30;0,49
AZK.MC;Industrials;Business Equipment & Supplies;https://www.azkoyen.com/;Azkoyen, S.A.;6,38;5,48;-22,79;0,52
EBRO.MC;Consumer Defensive;Packaged Foods;https://www.ebrofoods.es/;Ebro Foods, S.A.;16,02;17,21;-106,8;0,62
BBVA.MC;Financial Services;Banks - Diversified;https://www.bbva.com/;Banco Bilbao Vizcaya Argentaria, S.A.;10,2;139,18;-0,08;0,06
ALC.MC;Technology;Information Technology Services;https://www.altia.es/;Altia Consultores, S.A.;4,68;1,48;23,4;0,57
BKT.MC;Financial Services;Banks - Regional;https://www.bankinter.com/;Bankinter, S.A.;7,614;125,68;-0,06;0,05
SAB.MC;Financial Services;Banks - Diversified;https://www.grupbancsabadell.com/;Banco de Sabadell, S.A.;1,904;44,06;-0,05;0,06
SAN.MC;Financial Services;Banks - Diversified;https://www.santander.com/;Banco Santander, S.A.;4,812;115,39;-0,04;0,05
VOC.MC;Communication Services;Publishing;https://www.vocento.com/;Vocento, S.A.;0,934;2,26;-1,91;0,47
RIO.MC;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.bodegasriojanas.com/;Bodegas Riojanas, S.A.;4,14;11,13;5,31;0,39
MTB.MC;Real Estate;Real Estate Services;https://www.montebalito.com/;Montebalito, S.A.;1,44;3,32;0,97;0,76
NTGY.MC;Utilities;Utilities - Regulated Gas;https://www.naturgy.com/;Naturgy Energy Group, S.A.;24,9;32,93;-1,39;0,28
GCO.MC;Financial Services;Insurance - Diversified;https://www.grupocatalanaoccidente.com/;Grupo Catalana Occidente, S.A.;36,8;162,7;-0,3;0,22
ALB.MC;Financial Services;Asset Management;https://www.corporacionalba.es/;Corporación Financiera Alba, S.A.;50,9;86,6;-5,9;0,89
CMO.MC;;;https://finance.yahoo.com/sector/industrials;;0;0;0;0
IDR.MC;Technology;Information Technology Services;https://www.indracompany.com/;Indra Sistemas, S.A.;20,12;20,01;-3,51;0,27
FER.MC;Industrials;Infrastructure Operations;https://www.ferrovial.com/;Ferrovial SE;37,4;35,39;-2,02;0,17
CBAV.MC;Healthcare;Diagnostics & Research;https://www.clinicabaviera.com/;Clínica Baviera, S.A.;28,8;9,89;-16,36;0,71
CMM.MC;Communication Services;Telecom Services;https://www.commcenter.es/;Commcenter, S.A.;2,12;4,55;-1,64;0,27
CAF.MC;Industrials;Railroads;https://www.caf.net/;Construcciones y Auxiliar de Ferrocarriles, S.A.;33,95;133,85;-1,7;0,19
FCC.MC;Industrials;Waste Management;https://www.fcc.es/es/;Fomento de Construcciones y Contratas, S.A.;13,42;31,18;-1,18;0,25
MAP.MC;Financial Services;Insurance - Diversified;https://www.mapfre.com/;Mapfre, S.A.;2,334;17,96;-0,16;0,15
ECR.MC;Basic Materials;Chemicals;https://www.ercros.es/;Ercros, S.A.;3,5;6,72;-5,07;0,6
ANA.MC;Industrials;Engineering & Construction;https://www.acciona.com/;Acciona, S.A.;123,9;528,42;-0,58;0,18
ALNT.MC;Financial Services;Capital Markets;https://www.alantra.com/;Alantra Partners, S.A.;9,12;10,2;8,07;0,76
DIA.MC;Consumer Defensive;Discount Stores;https://diacorporate.com/;Distribuidora Internacional de Alimentación, S.A.;0,0136;0,04;-0,45;0,03
NXT.MC;Consumer Cyclical;Textile Manufacturing;https://www.nextil.com/;Nueva Expresión Textil, S.A.;0,358;0,08;-1,88;0,99
ENO.MC;Industrials;Infrastructure Operations;https://www.elecnor.com/;Elecnor, S.A.;21,2;47,7;-17,67;0,24
ENC.MC;Basic Materials;Paper & Paper Products;https://ence.es/;ENCE Energía y Celulosa, S.A.;3,574;6,65;-1,48;0,39
ELE.MC;Utilities;Utilities - Regulated Electric;https://www.endesa.com/;Endesa, S.A.;18,21;36,96;-0,89;0,18
ENG.MC;Utilities;Utilities - Regulated Gas;https://www.enagas.es/es/;Enagás, S.A.;14,24;32,82;-0,82;0,37
YENT.MC;Real Estate;REIT - Diversified;https://www.entrecampos.com/;Entrecampos Cuatro, Socimi, S.A.;1,72;1,89;-2,53;0,63
SEC.MC;Communication Services;Entertainment;https://www.gruposecuoya.es/;Secuoya, Grupo de Comunicación, S.A.;13,5;11,66;-1,49;0,08
ACX.MC;Basic Materials;Steel;https://www.acerinox.com/;Acerinox, S.A.;10,44;24,7;3,45;0,6
TUB.MC;Basic Materials;Steel;https://www.tubacex.com/;Tubacex, S.A.;3,145;9,96;-1,69;0,23
CEV.MC;Real Estate;Real Estate - Development;https://www.cevasa.com/;Compañía Española de Viviendas en Alquiler S.A.;6;24,24;-1,19;0,71
EEP.MC;Healthcare;Diagnostics & Research;https://www.euroespes.com/;Euroespes, S.A.;0,34;0;0;0
FAE.MC;Healthcare;Drug Manufacturers - Specialty & Generic;https://faesfarma.com/;Faes Farma, S.A.;3,645;1,85;5,98;0,91
ADX.MC;Utilities;Utilities - Renewable;https://www.audaxrenovables.com/;Audax Renovables, S.A.;1,898;2,12;-2,06;0,16
FDR.MC;Industrials;Specialty Industrial Machinery;https://www.fluidra.com/;Fluidra, S.A.;23,86;7,03;-4,09;0,46
LIB.MC;Real Estate;Real Estate Services;https://www.libertas7.es/;Libertas 7, S.A.;1,73;6,91;2,58;1,02
COL.MC;Real Estate;REIT - Office;https://www.inmocolonial.com/;Inmobiliaria Colonial, SOCIMI, S.A.;6,145;24,02;-0,59;0,45
CABK.MC;Financial Services;Banks - Regional;https://www.caixabank.com/;CaixaBank, S.A.;4,876;84,38;-0,06;0,06
OHLA.MC;Industrials;Engineering & Construction;https://www.ohl.es/;Obrascón Huarte Lain, S.A.;0,451;5,7;-1;0,21
GRI.MC;Industrials;Waste Management;https://www.grinyo.com/;Griñó Ecologic, S.A.;1,42;2,37;15,78;0,67
ISE.MC;Industrials;Specialty Business Services;https://www.innovative-ecosystem.com/;Innovative Solutions Ecosystem, S.A.;0,564;0,07;-1,94;1,15
IBE.MC;Utilities;Utilities - Diversified;https://www.iberdrola.com/;Iberdrola, S.A.;12,355;20,92;-1,16;0,37
IBG.MC;Basic Materials;Paper & Paper Products;https://www.iberpapel.es/;Iberpapel Gestión, S.A.;19,35;35,51;1,72;1,2
ITX.MC;Consumer Cyclical;Apparel Retail;https://www.inditex.com/;Industria de Diseño Textil, S.A.;43,8;10,07;69,52;0,87
AI.MC;;;;;0,1398;0;0;0,32
ISUR.MC;Real Estate;Real Estate Services;https://grupoinsur.com/;Inmobiliaria del Sur, S.A.;8;26,23;-1,02;0,31
ALM.MC;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.almirall.com/;Almirall, S.A.;9,38;5,44;-34,74;0,8
ROVI.MC;Healthcare;Biotechnology;https://www.rovi.es/;Laboratorios Farmaceuticos Rovi, S.A.;85,75;14,97;17,36;0,7
LGT.MC;Consumer Cyclical;Auto Parts;https://www.lingotes.com/de;Lingotes Especiales, S.A.;6,88;9,68;-3,98;0,54
NHH.MC;Consumer Cyclical;Lodging;https://www.nh-hotels.com/;Minor Hotels Europe & Americas, S.A.;4,35;9,18;-0,69;0,23
MED.MC;;;https://www.medcomtech.es/;Medcomtech, S.A.;0,69;0;0;0
MDF.MC;Industrials;Engineering & Construction;https://www.dfdurofelguera.com/;Duro Felguera, S.A.;0,58;1,22;-0,63;0,59
MCM.MC;Basic Materials;Paper & Paper Products;https://www.miquelycostas.com/;Miquel y Costas & Miquel, S.A.;13;12;4,39;0,88
RJF.MC;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.reigjofre.com/;Laboratorio Reig Jofre, S.A.;2,75;3,04;34,38;0,63
SLR.MC;Utilities;Utilities - Renewable;https://www.solariaenergia.com/;Solaria Energía y Medio Ambiente, S.A.;11,42;12,31;-1,45;0,33
NEA.MC;Industrials;Specialty Industrial Machinery;https://www.nicolascorrea.com/;Nicolás Correa, S.A.;6,9;10,43;3,04;0,62
ACS.MC;Industrials;Engineering & Construction;https://www.grupoacs.com/;ACS, Actividades de Construcción y Servicios, S.A.;39,48;134,96;-1,65;0,19
ORY.MC;Healthcare;Biotechnology;https://www.oryzon.com/;Oryzon Genomics S.A.;2,03;0,27;-11,94;0,86
PVA.MC;Consumer Defensive;Farm Products;https://www.pescanova.com/;Pescanova, S.A.;0,413;1,54;-0,28;0,15
PHM.MC;Healthcare;Biotechnology;https://www.pharmamar.com/;Pharma Mar, S.A.;35,84;19,08;6,27;1,11
PRM.MC;Healthcare;Medical Instruments & Supplies;https://www.prim.es/;Prim, S.A.;10,2;10,37;2,47;0,67
IFF.MC;;;https://finance.yahoo.com/sector/basic_materials;;0;0;0;0
PRS.MC;Communication Services;Publishing;https://www.prisa.com/;Promotora de Informaciones, S.A.;0,367;0,73;-0,45;0,56
GRF.MC;Healthcare;Drug Manufacturers - General;https://www.grifols.com/;Grifols, S.A.;10,18;27,97;-0,61;0,28
GRF-P.MC;;;;;7;0;0;0,28
EZE.MC;Industrials;Engineering & Construction;https://www.ezentis.com/;Grupo Ezentis, S.A.;0,21;0,03;-10,5;0,51
RED.MC;Utilities;Utilities - Regulated Electric;https://www.ree.es/;Redeia Corporación, S.A.;16,76;27;-1,38;0,38
R4.MC;Financial Services;Asset Management;https://www.renta4banco.com/;Renta 4 Banco, S.A.;10,3;49,5;-0,22;0,07
REN.MC;Real Estate;Real Estate Services;https://www.rentacorporacion.com/;Renta Corporación Real Estate, S.A.;0,92;3,24;-18,4;0,59
REP.MC;Energy;Oil & Gas Integrated;https://www.repsol.com/;Repsol, S.A.;14,685;52,17;-1,84;0,49
RLIA.MC;Real Estate;Real Estate Services;https://www.realia.es/;Realia Business, S.A.;1,01;2,55;-1,91;0,58
PSG.MC;Industrials;Security & Protection Services;https://www.prosegur.com/;Prosegur Compañía de Seguridad, S.A.;1,73;5,56;-0,5;0,19
MEL.MC;Consumer Cyclical;Lodging;https://www.meliahotelsinternational.com/;Meliá Hotels International, S.A.;7,81;19,66;-0,52;0,12
IAG.MC;Industrials;Airlines;https://www.iairgroup.com/;International Consolidated Airlines Group S.A.;2,126;8,64;-0,43;0,07
TRE.MC;Industrials;Engineering & Construction;https://www.tecnicasreunidas.es/;Técnicas Reunidas, S.A.;10,33;57,09;-3,26;0,09
TEF.MC;Communication Services;Telecom Services;https://www.telefonica.com/;Telefónica, S.A.;4,152;13,22;-0,42;0,24
TRG.MC;Basic Materials;Steel;https://www.tubosreunidosgroup.com/;Tubos Reunidos, S.A.;0,718;3,03;-0,42;0,01
UNI.MC;Financial Services;Banks - Regional;https://www.unicajabanco.com/es;Unicaja Banco, S.A.;1,306;36,92;-0,04;0,07
GSJ.MC;Industrials;Engineering & Construction;https://www.gruposanjose.biz/;Grupo Empresarial San José, S.A.;4,73;17,08;8,45;0,25
UBS.MC;Industrials;Engineering & Construction;https://grupourbas.com/;Urbas Grupo Financiero, S.A.;0,0041;0,02;0,41;0,51
SCYR.MC;Industrials;Engineering & Construction;https://www.sacyr.com/;Sacyr, S.A.;3,748;27,53;-0,26;0,04
SQRL.MC;Technology;Information Technology Services;https://www.squirrelmedia.es/;Squirrel Media, S.A.;1,535;0,75;-3,49;0,34
VID.MC;Consumer Cyclical;Packaging & Containers;https://www.vidrala.com/;Vidrala, S.A.;107,8;64,54;-7,94;0,51
VIS.MC;Consumer Cyclical;Packaging & Containers;https://www.viscofan.com/;Viscofan, S.A.;61,5;31,24;8,63;0,69
BST.MC;Healthcare;Biotechnology;https://www.biatgroup.com/;Biotechnology Assets, S.A.;0,349;0,17;-3,17;0,41
CCEP.MC;Consumer Defensive;Beverages - Non-Alcoholic;https://www.cocacolaep.com/;Coca-Cola Europacific Partners PLC;69,1;26,82;-2,17;0,29
APAM.MC;Basic Materials;Steel;https://www.aperam.com/;Aperam S.A.;26,58;68,75;4,1;0,71
EDR.MC;Consumer Cyclical;Travel Services;https://www.edreamsodigeo.com/;eDreams ODIGEO S.A.;6,66;0,99;-1,12;0,23
MTS.MC;Basic Materials;Steel;https://corporate.arcelormittal.com/;ArcelorMittal S.A.;23,89;114,36;-4,16;0,62
AIR.MC;Industrials;Aerospace & Defense;https://www.airbus.com/;Airbus SE;159,8;133,64;-3,39;0,17
GLPG.AS;Healthcare;Biotechnology;https://www.glpg.com/;Galapagos NV;26,9;63,21;0,76;3,6
HAL.AS;Financial Services;Asset Management;https://www.halholding.com/;HAL Trust;122,8;250,94;-6,06;0,61
VEON.AS;Communication Services;Telecom Services;https://www.veon.com/;VEON Ltd.;0,93;7,03;-0,44;0,08
DSFIR.AS;Consumer Defensive;Household & Personal Products;https://www.dsm-firmenich.com/;DSM-Firmenich AG;108,05;58,55;-12,17;0,72
MORE.AS;Industrials;Staffing & Employment Services;https://www.morefieldgroup.nl/;Morefield Group N.V.;0,58;4,66;-0,34;0,27
THEON.AS;Industrials;Aerospace & Defense;https://www.theon.com/;THEON INTERNATIONAL PLC;12,624;0;0;0
UNA.AS;Consumer Defensive;Household & Personal Products;https://www.unilever.com/;Unilever PLC;50,1;14,26;-3,44;0,26
REN.AS;Industrials;Specialty Business Services;https://www.relx.com/;RELX PLC;40,32;1,96;-8,77;0,23
ECT.AS;Financial Services;Asset Management;https://www.eurocastleinv.com/;Eurocastle Investment Limited;7,8;0;0;0,98
CCEP.AS;Consumer Defensive;Beverages - Non-Alcoholic;https://www.cocacolaep.com/;Coca-Cola Europacific Partners PLC;69,1;26,82;-2,17;0,29
MTRK.AS;Technology;Software - Application;https://www.motork.io/;MotorK plc;5,72;1,12;-28,6;0,55
RWI.AS;Industrials;Waste Management;https://www.renewi.com/en;Renewi plc;7,03;17,92;-0,43;0,18
ALLFG.AS;Financial Services;Asset Management;https://allfunds.com/en;Allfunds Group plc;5,75;5,18;-25;0,71
SHELL.AS;Energy;Oil & Gas Integrated;https://www.shell.com/;Shell plc;33,62;58,85;-2,66;0,52
AXS.AS;Basic Materials;Lumber & Wood Production;https://www.accsysplc.com/;Accsys Technologies PLC;0,686;0,82;-5,28;0,59
BGHL.AS;;;https://www.bgholdingltd.com/;Boussard & Gavaudan Holding Limited;26,2;11,72;-374,29;0,99
VTA.AS;Financial Services;Asset Management;https://www.voltafinance.com/;Volta Finance Limited;5,15;7,27;-13,55;0,95
TFG.AS;Financial Services;Asset Management;https://www.tetragoninv.com/;Tetragon Financial Group Limited;10,25;38,25;-2,97;0,91
PSH.AS;Financial Services;Asset Management;https://www.pershingsquareholdings.com/;Pershing Square Holdings, Ltd.;51,5;82,22;-3,09;0,8
IEMA.AS;;;;iShares MSCI EM UCITS ETF USD (Acc);36,13;0;0;0
NRP.AS;Real Estate;Real Estate - Diversified;https://www.nepirockcastle.com/;NEPI Rockcastle N.V.;6,4;11,4;-1,48;0,59
MAREL.AS;Industrials;Specialty Industrial Machinery;https://marel.com/;Marel hf.;3,25;1,54;-3,07;0,41
CVC.AS;;;;;17,806;0;0;0
EPIC.AS;;;;;0;0;0;0
MT.AS;Basic Materials;Steel;https://corporate.arcelormittal.com/;ArcelorMittal S.A.;23,88;114,36;-4,16;0,62
REINA.AS;Financial Services;Asset Management;https://www.reinet.com/;Reinet Investments S.C.A.;22,6;0;0;0
APAM.AS;Basic Materials;Steel;https://www.aperam.com/;Aperam S.A.;26,5;68,75;4,09;0,71
BSGR.AS;Consumer Defensive;Food Distribution;https://www.bs-group-sa.com/;B&S Group S.A.;5,46;10,29;-68,25;0,26
INPST.AS;Industrials;Specialty Business Services;https://inpost.eu/;InPost S.A.;16,22;14,71;-1,28;0,14
BAI.AS;Healthcare;Biotechnology;https://www.benevolent.com/;BenevolentAI S.A.;0,594;0,82;1,16;1,08
HEIO.AS;Consumer Defensive;Beverages - Brewers;https://www.heinekenholding.com/;Heineken Holding N.V.;78,1;116,58;-1,05;0,19
KPN.AS;Communication Services;Telecom Services;https://www.kpn.com/;Koninklijke KPN N.V.;3,454;2,26;-1,88;0,29
HEIA.AS;Consumer Defensive;Beverages - Brewers;https://www.theheinekencompany.com/;Heineken N.V.;94,86;59,23;-2,55;0,38
PHIA.AS;Healthcare;Medical Devices;https://www.philips.com/;Koninklijke Philips N.V.;25,25;18,03;-3,09;0,44
AJAX.AS;Communication Services;Entertainment;https://www.ajax.nl/;AFC Ajax NV;10,35;23,85;-0,93;0,44
BEVER.AS;;;https://www.beverholding.nl/;Bever Holding NV;2,4;5,71;2;1,23
ECMPA.AS;Real Estate;REIT - Retail;https://www.eurocommercialproperties.com/;Eurocommercial Properties N.V.;22,65;71,57;-0,71;0,53
VASTN.AS;Real Estate;REIT - Retail;https://www.vastned.com/;Vastned Retail N.V.;22,6;81,56;-0,63;0,48
WHA.AS;Real Estate;REIT - Retail;https://www.wereldhave.com/;Wereldhave N.V.;13,78;52,16;-0,61;0,43
NSI.AS;Real Estate;REIT - Office;https://www.nsi.nl/;NSI N.V.;19,7;53,95;-1,06;0,65
VLK.AS;Financial Services;Banks - Regional;https://www.vanlanschotkempen.com/;Van Lanschot Kempen NV;40,25;398,39;-0,11;0,08
AGN.AS;Financial Services;Insurance - Diversified;https://www.aegon.com/;Aegon Ltd.;6,222;219,01;-0,03;0,03
ACOMO.AS;Consumer Defensive;Food Distribution;https://www.acomo.nl/;Acomo N.V.;17,76;18,41;3,82;0,54
ASM.AS;Technology;Semiconductor Equipment & Materials;https://www.asm.com/;ASM International NV;638,8;71,65;33,73;0,89
PBH.AS;Consumer Cyclical;Auto & Truck Dealerships;https://www.pb-holding.nl/;PB Holding N.V.;2,88;3,04;28,8;1,03
BAMNB.AS;Industrials;Engineering & Construction;https://www.bam.com/;Koninklijke BAM Groep nv;3,682;13,4;-2,27;0,27
BBED.AS;;;;;0;0;0;0
CTAC.AS;Technology;Information Technology Services;https://www.ctac.nl/;Ctac N.V.;3,17;3,14;-4,66;0,45
EAS2P.AS;Technology;Software - Infrastructure;https://investor.ease2pay.eu/;Ease2pay N.V.;0,56;0,25;6,22;0,93
SBMO.AS;Energy;Oil & Gas Equipment & Services;https://www.sbmoffshore.com/;SBM Offshore N.V.;13,93;95,69;-1,11;0,22
NEDAP.AS;Technology;Information Technology Services;https://nedap.com/;Nedap N.V.;64;19,8;13,45;0,66
PORF.AS;Consumer Defensive;Household & Personal Products;https://group.royaldelft.com/;"B.V. Delftsch Aardewerkfabriek ""De Porceleyne Fles Anno 1653""";13,5;0;0;0,46
RAND.AS;Industrials;Staffing & Employment Services;https://www.randstad.com/;Randstad N.V.;50,34;60,95;-11,99;0,39
WKL.AS;Industrials;Specialty Business Services;https://wolterskluwer.com/;Wolters Kluwer N.V.;145,35;13,34;-7,53;0,22
GOJXN.AS;;;;;0;0;0;0
HOLCO.AS;Basic Materials;Specialty Chemicals;https://hollandcolours.com/;Holland Colours N.V.;98;0;0;1,01
ROOD.AS;;;;;0;0;0;0
ORDI.AS;;;;;0;0;0;0
BRILL.AS;;;https://brill.com/;Koninklijke Brill NV;27,4;11,98;-2,1;0,34
SLIGR.AS;Consumer Defensive;Food Distribution;https://www.sligrofoodgroup.nl/;Sligro Food Group N.V.;14,42;27,36;-1,48;0,32
TWEKA.AS;Technology;Communication Equipment;https://www.tkhgroup.com/;TKH Group N.V.;40,4;39,25;-5,32;0,41
KENDR.AS;Consumer Cyclical;Auto Parts;https://www.kendrion.com/;Kendrion N.V.;12,94;22,02;-1,8;0,39
AALB.AS;Industrials;Specialty Industrial Machinery;https://www.aalberts.com/;Aalberts N.V.;48,18;24,34;-28,01;0,61
AMG.AS;Basic Materials;Other Industrial Metals & Mining;https://www.amg-nv.com/;AMG Critical Materials N.V.;22,64;59,72;-1,42;0,33
ARCAD.AS;Industrials;Engineering & Construction;https://www.arcadis.com/;Arcadis NV;60,6;25,28;-5,89;0,3
DGB.AS;Basic Materials;Lumber & Wood Production;https://www.green.earth/;DGB Group N.V.;0,596;0,57;14,9;0,84
HEIJM.AS;Industrials;Engineering & Construction;https://www.heijmans.nl/;Koninklijke Heijmans N.V.;18,2;43,22;-3,18;0,3
NEDSE.AS;;;https://www.nedsense.nl/;MKB Nedsense N.V.;0,074;0,24;0,74;1,24
HYDRA.AS;Industrials;Farm & Heavy Construction Machinery;https://www.hydratec.nl/;Hydratec Industries NV;143;150,18;-16,25;0,45
VPK.AS;Energy;Oil & Gas Midstream;https://www.vopak.com/;Koninklijke Vopak N.V.;37,28;52,35;-1,77;0,5
PNL.AS;Industrials;Integrated Freight & Logistics;https://www.postnl.nl/;PostNL N.V.;1,309;3,49;-0,62;0,11
NSE.AS;Utilities;Utilities - Renewable;https://www.newsourcesenergy.com/;New Sources Energy N.V.;0,018;0;0;0
PREVA.AS;Financial Services;Asset Management;https://www.value8.com/;Value8 N.V.;4,98;10,95;2,19;1,28
ASML.AS;Technology;Semiconductor Equipment & Materials;https://www.asml.com/;ASML Holding N.V.;851;85,51;-159,36;0,41
TITAN.AS;Financial Services;Shell Companies;https://titan-nv.com/;Titan N.V.;1,44;2,25;0,73;0,99
PHARM.AS;Healthcare;Biotechnology;https://www.pharming.com/;Pharming Group N.V.;0,85;0,66;9,44;0,86
LVIDE.AS;;;https://www.lavideholding.com/;Lavide Holding N.V.;0,31;0;-7,75;0
IEX.AS;Financial Services;Asset Management;https://www.iexgroup.nl/;IEX Group N.V.;1,8;0,7;-18;0,65
OCI.AS;Basic Materials;Specialty Chemicals;https://www.oci.nl/;OCI N.V.;25,68;42,24;61,14;0,1
CRBN.AS;Basic Materials;Specialty Chemicals;https://www.corbion.com/;Corbion N.V.;21,76;29,21;-2,83;0,37
VALUE.AS;Financial Services;Asset Management;https://www.value8.com/;Value8 N.V.;5,8;11,32;2,47;1,28
NN.AS;Financial Services;Insurance - Diversified;https://www.nn-group.com/;NN Group N.V.;45,52;765,21;-0,07;0,1
BRNL.AS;Industrials;Staffing & Employment Services;https://brunelinternational.net/;Brunel International N.V.;11,1;9,6;3,68;0,55
IMCD.AS;Basic Materials;Specialty Chemicals;https://www.imcdgroup.com/;IMCD N.V.;147,4;33,26;-11,65;0,46
BOLS.AS;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lucasbols.com/;Lucas Bols N.V.;15,4;24,25;-2,58;0,61
FLOW.AS;Financial Services;Capital Markets;https://www.flowtraders.com/;Flow Traders Ltd.;19,59;314,44;-0,07;0,04
ABN.AS;Financial Services;Banks - Diversified;https://www.abnamro.nl/;ABN AMRO Bank N.V.;15,67;453,65;-0,04;0,06
SIFG.AS;Industrials;Metal Fabrication;https://sif-group.com/;Sif Holding N.V.;10,3;13,99;-2,39;0,51
TDIV.AS;;;;VanEck Morningstar Developed Markets Dividend Leaders UCITS ETF;39,59;0;0;0
AD.AS;Consumer Defensive;Grocery Stores;https://www.aholddelhaize.com/;Koninklijke Ahold Delhaize N.V.;29,1;54,49;-1,27;0,34
INGA.AS;Financial Services;Banks - Diversified;https://www.ing.com/;ING Groep N.V.;16,188;313,03;-0,05;0,05
LIGHT.AS;Industrials;Electrical Equipment & Parts;https://www.signify.com/;Signify N.V.;27,14;37,89;-2,36;0,43
FFARM.AS;Consumer Defensive;Packaged Foods;https://www.forfarmersgroup.eu/;ForFarmers N.V.;2,75;8,46;-2,08;0,39
ASRNL.AS;Financial Services;Insurance - Diversified;https://www.asrnl.com/;ASR Nederland N.V.;48,29;714,03;-0,07;0,06
BFIT.AS;Consumer Cyclical;Leisure;https://www.basic-fit.com/;Basic-Fit N.V.;22,68;45,24;-0,56;0,13
TKWY.AS;Consumer Cyclical;Internet Retail;https://www.justeattakeaway.com/;Just Eat Takeaway.com N.V.;14,475;13,94;-1,65;0,71
AVTX.AS;Basic Materials;Specialty Chemicals;https://www.avantium.com/;Avantium N.V.;2,81;2,4;-4,32;0,47
EXO.AS;Industrials;Farm & Heavy Construction Machinery;https://www.exor.com/;Exor N.V.;104,1;393,91;-1,9;0,27
ALX.AS;Consumer Cyclical;Internet Retail;https://alumexx.nl/;Alumexx N.V.;1,34;2,4;-0,77;0,13
CMCOM.AS;Technology;Software - Application;https://www.cm.com/;CM.com N.V.;6,7;4,79;-1,73;0,12
ALFEN.AS;Industrials;Electrical Equipment & Parts;https://alfen.com/;Alfen N.V.;41,94;0;-4,21;0
BESI.AS;Technology;Semiconductor Equipment & Materials;https://www.besi.com/;BE Semiconductor Industries N.V.;132,65;10,46;37,16;0,68
ADYEN.AS;Technology;Software - Infrastructure;https://www.adyen.com/;Adyen N.V.;1279,4;308,16;15,08;2,34
AKZA.AS;Basic Materials;Specialty Chemicals;https://www.akzonobel.com/;Akzo Nobel N.V.;65,4;83,86;-3,04;0,35
TOM2.AS;Technology;Software - Application;https://www.tomtom.com/;TomTom N.V.;5,57;4,41;-4,97;0,33
PRX.AS;Communication Services;Internet Content & Information;https://www.prosus.com/;Prosus N.V.;36,255;23,67;37,77;1
FAST.AS;Consumer Cyclical;Specialty Retail;https://fastnedcharging.com/;Fastned B.V.;23;17,07;-17,16;0,8
JDEP.AS;Consumer Defensive;Packaged Foods;https://www.jdepeets.com/;JDE Peet's N.V.;21,56;45,23;-1,29;0,51
