Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
FR0011158823;Technology;Software - Infrastructure;https://www.infoclip.com/;Infoclip S.A.;2;0;0;0;0;0
FR0000071797;Technology;Information Technology Services;https://www.infotel.com/;Infotel SA;47,6;34,02;1,4;7,7;0,74;0,07
NL0011821202;Financial Services;Banks - Diversified;https://www.ing.com/;ING Groep N.V.;15,724;316,88;0,05;-0,05;0,05;0,36
SE0017486103;Healthcare;Diagnostics & Research;https://www.inify.com/;INIFY Laboratories AB;7,5;1,82;4,12;5,95;3,17;0
NO0010864036;;;;;0,282;0;0;0;0;0
IT0005037905;Utilities;Utilities - Renewable;https://www.iniziativebrescianespa.it/;Iniziative Bresciane S.p.A.;14,3;32,26;0,44;-0,66;0,36;0,24
FR0010331421;Healthcare;Biotechnology;https://www.innate-pharma.com/;Innate Pharma S.A.;2,22;2,27;0,98;11,68;0,57;0
FR0000064297;;;;;6,94;0;0;0;0;0
IT0005412298;Utilities;Utilities - Regulated Electric;https://www.innovatec.it/;Innovatec S.p.A.;1,05;2,56;0,41;-1,19;0,15;0
LU2290522684;;;;;16,88;0;0;0;0;0
NO0010762792;Financial Services;Banks - Regional;https://www.instabank.no/;Instabank ASA;1,77;20,07;0,09;-0,1;0,13;0
FR0000060451;Basic Materials;Aluminum;https://www.groupe-installux.com/;Installux S.A.;266;0;0;0;0,96;0,01
FR0010908723;Healthcare;Biotechnology;https://integragen.com/;IntegraGen SA;0,635;1,21;0,52;2,44;0,39;0
NO0010955883;Industrials;Specialty Industrial Machinery;https://www.integratedwind.com/;Integrated Wind Solutions ASA;47,2;4,66;10,13;-64,66;0,73;0
IT0005460016;Financial Services;Capital Markets;https://www.intermonte.it/;Intermonte Partners SIM S.p.A.;2,45;6,59;0,37;-1,74;0,26;0
IT0005455875;Consumer Defensive;Household & Personal Products;https://www.intercos.com/;Intercos S.p.A.;15,64;0;0;0;0;0
IT0005469371;Industrials;Specialty Business Services;https://www.internationalcarecompany.com/;International Care Company S.p.A.;1,16;0,86;1,35;4;0,74;0
ES0177542018;Industrials;Airlines;https://www.iairgroup.com/;International Consolidated Airlines Group S.A.;168,25;8,64;19,47;-33,65;0,07;0,03
NO0013119255;Energy;Oil & Gas E&P;https://www.interoil.no/;Interoil Exploration and Production ASA;6,35;2,34;2,71;-2,69;0,37;0
FR0004024222;Consumer Defensive;Household & Personal Products;https://www.interparfums.fr/;Interparfums SA;46,2;10,62;4,35;15,45;0,81;0,04
IT0001078911;Industrials;Specialty Industrial Machinery;https://www.interpumpgroup.it/;Interpump Group S.p.A.;42,08;23,9;1,76;32,88;0,63;0,02
IT0000072618;Financial Services;Banks - Regional;https://www.intesasanpaolo.com/;Intesa Sanpaolo S.p.A.;3,4925;51,16;0,07;-0,07;0,07;2,06
FR0000064958;Consumer Cyclical;Apparel Manufacturing;https://intexa.fr/;Intexa SA;2,7;3,88;0,7;0,88;4,53;0
FR0011179886;Healthcare;Health Information Services;https://www.intrasense.fr/;Intrasense S.A.;0,304;0,14;2,17;5,07;1,24;0
IT0005337818;Communication Services;Telecom Services;https://www.intred.it/;Intred S.p.A.;9,76;6,46;1,51;-2,85;0,44;0,04
FR0013233012;Healthcare;Biotechnology;https://www.inventivapharma.com/;Inventiva S.A.;2,96;1,32;2,24;-2,9;0,75;0
SE0015811963;;;;;25,705;0;0;0;0;0
BE0974299316;Communication Services;Advertising Agencies;https://www.invibes.com/;Invibes Advertising N.V.;4,5;7,3;0,62;1,54;1,01;0
IT0005090300;Real Estate;Real Estate Services;https://www.inwit.it/;Infrastrutture Wireless Italiane S.p.A.;9,815;2,89;3,4;-1,97;0,47;0
FR0010259150;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.ipsen.com/;Ipsen S.A.;124,3;35,9;3,46;-17,17;0,66;0,01
FR0000073298;Industrials;Consulting Services;https://www.ipsos.com/;Ipsos SA;64,7;29,98;2,16;-10,11;0,57;0,04
IT0001077780;Industrials;Electrical Equipment & Parts;https://www.irce.it/;IRCE S.p.A.;2,16;10,02;0,22;0,64;0,61;0,9
IT0003027817;Utilities;Utilities - Diversified;https://www.gruppoiren.it/;Iren SpA;1,896;6,98;0,27;-0,43;0,27;2,47
IE00BLP58571;Industrials;Marine Shipping;https://www.icg.ie/;Irish Continental Group plc;516,8;3,47;148,93;-496,92;0,54;0
IE00BJ34P519;Real Estate;REIT - Residential;https://www.iresreit.ie/;Irish Residential Properties REIT Plc;0,922;2,45;0,38;-0,83;0,54;4,27
IT0005474108;Financial Services;Credit Services;https://www.isccfintech.it/;Integrated System Credit Consulting Fintech S.p.A.;2,06;1,09;1,89;3,89;0,68;0
ES0109429037;Communication Services;Advertising Agencies;https://www.ispd.com/;ISPD Network, S.A.;3,2;3,55;0,9;-3,44;0,1;0
FR0000072597;Technology;Information Technology Services;https://www.itlink.fr/;IT Link SA;32,5;30,62;1,06;4,81;0,54;0
IT0003057624;Technology;Information Technology Services;https://www.itway.com/;Itway S.p.A.;1,344;0;0;0;0;2
IT0005211237;Utilities;Utilities - Regulated Gas;https://www.italgas.it/;Italgas S.p.A.;4,91;2,92;1,68;-0,56;0,21;1,05
IT0003411417;Communication Services;Advertising Agencies;https://www.iegexpo.it/;Italian Exhibition Group S.p.A.;5;10,75;0,47;-1,18;0,44;0
IT0005075764;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.italianwinebrands.it/;Italian Wine Brands S.p.A.;21,6;29,97;0,72;-1,76;0,45;0,06
IT0005253205;Consumer Defensive;Packaged Foods;https://www.italmobiliare.it/;Italmobiliare S.p.A.;28,5;38,37;0,74;6,74;0,77;0,1
NO0010001118;Technology;Information Technology Services;https://www.itera.no/;Itera ASA;12;3,6;3,33;-17,39;0,22;0,2
FR0004026151;;;https://www.itesoft.com/;Itesoft S.A.;3,76;3,66;1,03;-5,78;0,37;0
NL0015000LU4;Industrials;Farm & Heavy Construction Machinery;https://www.ivecogroup.com/;Iveco Group N.V.;11,045;61,24;0,18;-0,82;0,15;0
IT0005554784;Consumer Cyclical;Footwear & Accessories;https://www.ivisioneyewear.it/;iVision Tech S.p.A.;1,96;0;0;0;0;0
LU0556041001;Consumer Cyclical;Specialty Retail;https://www.ivsgroup.it/;IVS Group S.A.;7,16;7,08;1,01;-1,48;0,43;0
PTJMT0AE0001;Consumer Defensive;Food Distribution;https://www.jeronimomartins.com/;Jerónimo Martins, SGPS, S.A.;19,57;23,26;0,84;-1,8;0,23;0,15
FR0012872141;Consumer Defensive;Household & Personal Products;https://www.groupe-bogart.com/;Jacques Bogart S.A.;7,2;23,05;0,31;-1,11;0,26;0,33
FR0000033904;Basic Materials;Steel;https://www.jacquetmetals.com/;Jacquet Metals SA;16,7;74,79;0,22;1,66;0,48;0,24
FR0000077919;Communication Services;Advertising Agencies;https://www.jcdecaux.com/;JCDecaux SE;19,33;32,33;0,6;-0,92;0,26;0,1
NL0014332678;;;;;19,63;0;0;0;0;0
DE000A2NB601;Technology;Electronic Components;https://www.jenoptik.com/;Jenoptik AG;28,5;29,01;0,98;-8,96;0,56;0,04
BE0003858751;Industrials;Specialty Industrial Machinery;https://www.jensen-group.com/;Jensen-Group NV;40,7;44,36;0,92;4,01;0,65;0,06
IT0005442741;Industrials;Pollution & Treatment Controls;https://jonixair.com/;JONIX S.p.A.;0,508;1,06;0,48;0,6;0,9;0
NL0012015705;Consumer Cyclical;Internet Retail;https://www.justeattakeaway.com/;Just Eat Takeaway.com N.V.;12,135;13,94;0,87;-1,39;0,71;0
IT0005572778;Communication Services;Entertainment;https://www.juventus.com/;Juventus Football Club S.p.A.;2,0725;1;2,07;-1,59;0,11;0
NO0010359433;Financial Services;Banks - Regional;https://www.jaerensparebank.no/;Jæren Sparebank;288;3609,83;0,08;-0,09;0,14;0,02
DE000KSAG888;Basic Materials;Agricultural Inputs;https://www.kpluss.com/;K+S Aktiengesellschaft;12,56;51,8;0,24;-3,6;0,74;0,18
FR0010722819;Technology;Semiconductors;https://www.kalrayinc.com/;Kalray S.A.;15,9;0;0;0;0;0
FR0004007813;Consumer Cyclical;Residential Construction;https://www.kaufmanbroad.fr/;Kaufman & Broad S.A.;29,65;76,88;0,39;-25,56;0,18;0,23
BE0003565737;Financial Services;Banks - Regional;https://www.kbc.com/;KBC Group NV;65,56;898,13;0,07;-0,08;0,07;0,09
BE0003867844;Financial Services;Asset Management;https://www.kbcancora.be/;KBC Ancora SCA;43,35;47,45;0,91;-19,18;0,95;0,2
NL0000852531;Consumer Cyclical;Auto Parts;https://www.kendrion.com/;Kendrion N.V.;13,42;30,45;0,44;-3,37;0,39;0,25
IE00BDC5DG00;Basic Materials;Other Industrial Metals & Mining;https://www.kenmareresources.com/;Kenmare Resources plc;337,5;14,13;23,89;146,1;0,96;0
FR0000121485;Consumer Cyclical;Luxury Goods;https://www.kering.com/;Kering SA;313,1;0;0;0;0;0,01
FR0013156007;;;;;0,65;0;0;0;0;0
IE0004906560;Consumer Defensive;Packaged Foods;https://www.kerry.com/;Kerry Group plc;75,8;33,93;2,23;-7,16;0,61;0,01
FR0004029411;Technology;Information Technology Services;https://www.keyrus.com/;Keyrus S.A.;9,54;21,28;0,45;-0,52;0,13;0
BE0003880979;Technology;Software - Infrastructure;https://www.keyware.com/;Keyware Technologies NV;0,79;1,18;0,67;3,29;0,82;0
NO0010743545;Consumer Cyclical;Specialty Retail;https://www.kid.no/;Kid ASA;148;64,16;2,31;-3;0,34;0,05
BE0974274061;Communication Services;Entertainment;https://www.kinepolis.com/;Kinepolis Group NV;36,4;36,71;0,99;-1,2;0,18;0,05
IE0004927939;Industrials;Building Products & Equipment;https://www.kingspan.com/;Kingspan Group plc;86,5;28,26;3,06;-17,58;0,54;0,01
DE000KGX8881;Industrials;Farm & Heavy Construction Machinery;https://www.kiongroup.com/;KION GROUP AG;41,8;91,63;0,46;-0,85;0,34;0,04
NO0003079709;Technology;Electronic Components;https://kitron.com/;Kitron ASA;32,48;2,56;12,69;216,53;0,34;0,1
FR0013374667;Consumer Defensive;Farm Products;https://www.kko-international.com/;KKO International SA;0,0688;0,14;0,49;-1,15;0,32;0
FR0011038348;Communication Services;Advertising Agencies;https://www.klarsen.com/;Klarsen;1,806;1,43;1,26;-2,74;0,21;0
NO0010833262;Industrials;Marine Shipping;https://www.combinationcarriers.com/;Klaveness Combination Carriers ASA;106,2;10,32;10,29;-42,65;0,65;0,06
FR0000121964;Real Estate;REIT - Retail;https://www.klepierre.com/;Klépierre SA;26,42;68,63;0,38;-0,82;0,41;0,28
NO0010360175;Real Estate;Real Estate Services;https://www.kmcp.no/;KMC Properties ASA;7,02;16,81;0,42;-0,85;0,47;0
IT0004552359;Basic Materials;Copper;https://www.itkgroup.it/;KME Group S.p.A.;0,972;5,26;0,18;-0,32;0,17;3,23
IT0004552367;;;https://www.itkgroup.it/;KME Group S.p.A.;1,41;0;0;0;0;0
NO0011204158;Industrials;Marine Shipping;https://www.knox-energy.com/;Knox Energy Solutions AS;0,253;27,68;0,01;0,02;1,59;0
DE0007193500;Industrials;Specialty Industrial Machinery;https://www.koenig-bauer.com/;Koenig & Bauer AG;13,92;88,17;0,16;-1,54;0,29;0
NO0011016040;Consumer Cyclical;Internet Retail;https://www.komplettgroup.com/;Komplett ASA;9,98;21,35;0,47;-1,37;0,39;0
ES0105425005;Basic Materials;Specialty Chemicals;https://www.kompuestos.com/;Plásticos Compuestos, S.A.;0,82;2,89;0,28;-0,85;0,39;0
FI0009013403;Industrials;Specialty Industrial Machinery;https://www.kone.com/;KONE Oyj;47,11;14,72;3,2;-21,71;0,26;0,07
NO0003033102;Consumer Cyclical;Auto Parts;https://www.kongsbergautomotive.com/;Kongsberg Automotive ASA;1,62;0,77;2,1;-32,4;0,38;0
NO0003043309;Industrials;Aerospace & Defense;https://www.kongsberg.com/;Kongsberg Gruppen ASA;920;317,1;2,9;-127,6;0,35;0
NL0000009082;Communication Services;Telecom Services;https://www.kpn.com/;Koninklijke KPN N.V.;3,454;2,26;1,53;-1,88;0,29;1,37
NO0010815103;Financial Services;Banks - Regional;https://kraftbank.no/;Kraft Bank ASA;8,5;94,61;0,09;-0,1;0,11;0
IT0005573800;;;;;2;0;0;0;0,22;0
FR0013419876;;;;;5,84;0;0;0;0;0
NO0010936750;Industrials;Specialty Industrial Machinery;https://www.kyotogroup.no/;Kyoto Group AS;12,25;0,57;21,49;-204,17;0,83;0
FR0000120321;Consumer Defensive;Household & Personal Products;https://www.loreal.com/;L'Oreal SA;450,35;64,46;6,99;-37,34;0,61;0
IT0005555468;Technology;Software - Infrastructure;https://www.lasia.it/;La Sia S.p.A.;3,16;0;0;0;0;0
IT0005497885;Consumer Defensive;Packaged Foods;https://www.erfo.it/;Laboratorio Farmaceutico Erfo S.p.A.;1,11;0,77;1,44;-0,93;0,4;0
FR0000075343;;;;;4,35;0;0;0;0;0
FR0000066607;Technology;Scientific & Technical Instruments;https://www.lacroix-group.com/;LACROIX Group SA;23,9;105,46;0,23;-2,65;0,32;0,11
FR0000130213;Consumer Cyclical;Travel Services;https://www.lagardere.com/;Lagardere SA;21,5;46,38;0,46;-0,57;0,09;0,27
IT0004210289;Consumer Cyclical;Auto Parts;https://www.landirenzogroup.com/;Landi Renzo S.p.A.;0,2995;1,17;0,26;-1;0,22;0
FR0004027068;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lanson-bcc.com/;Lanson-BCC;50;137,74;0,36;32,68;0,35;0,03
DE0005470405;Basic Materials;Specialty Chemicals;https://lanxess.com/;LANXESS Aktiengesellschaft;22,25;112,46;0,2;-0,89;0,5;0,06
FR0013308582;;;;;2,37;0;0;0;0;0
FR001400JY13;Industrials;Aerospace & Defense;https://www.latecoere.aero/;Latécoère S.A.;0,0119;0,04;0,3;-0,4;0,03;421,01
FR0006864484;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.finance-groupelp.com/;Laurent-Perrier S.A.;125;175,8;0,71;2,28;0,57;0,01
NL0010545679;;;https://www.lavideholding.com/;Lavide Holding N.V.;0,264;0;0;-4,4;0;0
FR0013204336;Consumer Defensive;Packaged Foods;https://www.ldc.fr/;L.D.C. S.A.;144;199,02;0,72;4,95;0,58;0,01
NO0010167331;Financial Services;Banks - Regional;https://www.leabank.no/;Lea Bank ASA;8,4;90,17;0,09;-0,11;0,17;0
FR0000121295;Financial Services;Asset Management;https://www.compagnielebon.fr/;Compagnie Lebon;94,6;243,98;0,39;-0,92;0,52;0,08
FR0000065484;Technology;Software - Application;https://www.lectra.com/;Lectra SA;29;10,27;2,82;-3,72;0,37;0,05
DE000LEG1110;Real Estate;Real Estate Services;https://www.leg-wohnen.de/unternehmen;LEG Immobilien SE;76,82;262,21;0,29;-0,51;0,39;0,04
FR0010307819;Industrials;Electrical Equipment & Parts;https://www.legrandgroup.com/;Legrand SA;97,92;26,91;3,64;-9,61;0,56;0,02
IT0005573438;;;;;2,53;0;0;0;0,49;0
IT0003856405;Industrials;Aerospace & Defense;https://www.leonardo.com/en/home;Leonardo S.p.a.;22,68;0;0;0;0;0,21
IT0004973696;Communication Services;Entertainment;https://www.leonefilmgroup.com/;Leone Film Group S.p.A.;1,55;7,88;0,2;-0,54;0,26;0
FR001400F2Z1;Consumer Cyclical;Personal Services;https://www.lepermislibre.fr/;Lepermislibre Société anonyme;0,808;0,87;0,93;10,1;0,25;0
NO0003096208;Consumer Defensive;Packaged Foods;https://www.leroyseafood.com/;Lerøy Seafood Group ASA;45,88;68,88;0,67;-21,74;0,52;0,08
FR0007080254;Consumer Cyclical;Lodging;https://www.leshotelsbaverez-sa.com/;Les Hôtels Baverez S.A.;71;30,16;2,35;15,67;1,25;0,01
FR0000033599;Consumer Cyclical;Leisure;https://www.lexibook.com/;Lexibook - Linguistic Electronic System Société anonyme;3,3;5,56;0,59;2,04;0,35;0
FR0014009YQ1;Basic Materials;Specialty Chemicals;https://www.lhyfe.com/;Lhyfe SA;3,98;3,65;1,09;2,69;2,17;0
NO0010591191;Healthcare;Medical Devices;https://www.lifecare.no/;Lifecare AS;1,962;0,38;5,16;9,81;2,19;0
IT0005469272;Industrials;Integrated Freight & Logistics;https://www.lindberghspa.it/;Lindbergh S.p.A.;3,94;1,92;2,05;-6,25;0,32;0
FR0004156297;Technology;Software - Application;https://www.linedata.com/;Linedata Services SA;73,6;23,42;3,14;-3,17;0,4;0,05
NO0010894231;Communication Services;Telecom Services;https://www.linkmobility.com/;LINK Mobility Group Holding ASA;20,85;19,59;1,06;-3,99;0,65;0
PTLIG0AE0002;Industrials;Specialty Business Services;https://www.lisgrafica.pt/;Lisgráfica - Impressão e Artes Gráficas, S.A.;0,004;0;0;0;0;0
FR0000050353;Industrials;Aerospace & Defense;https://www.lisi-group.com/;Lisi S.A.;25,3;34,24;0,74;-3,85;0,47;0,06
BE0974334667;Communication Services;Internet Content & Information;https://www.llama-group.com/;Llama Group SA;0,851;1,06;0,8;-0,75;0,07;0
ES0105089009;Communication Services;Telecom Services;https://www.lleida.net/;LleidaNetworks Serveis Telemàtics, S.A.;1,23;0,52;2,37;-2,46;0,19;0
FR0004170017;Healthcare;Medical Care Facilities;https://www.lna-sante.com/;LNA Santé SA;27,85;92,39;0,3;-0,33;0,21;0,04
FR0004155208;Technology;Information Technology Services;https://www.locasystem.com/;Locasystem International SA;16,5;0;0;0;0;0
FR0000044943;Technology;Computer Hardware;https://logic-instrument.com/;Logic Instrument S.A.;1,02;1,54;0,66;2,83;0,46;0
NO0010921299;Technology;Software - Infrastructure;https://www.lokotechgroup.com/;Lokotech Group AS;0,976;0,22;4,44;5,14;3,06;0
FR0006205019;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.champagne-lombard.com/;Lombard & Medot SA;11,6;0;0;0;0;0
IT0005337073;Consumer Defensive;Food Distribution;https://www.longino.it/;Longino & Cardenal S.p.A.;2,5;2,98;0,84;-7,81;0,25;0
IT0005541336;Consumer Cyclical;Gambling;https://lottomaticagroup.com/;Lottomatica Group S.p.A.;10,86;5,13;2,12;-1,66;0,18;0
BE0003604155;Consumer Defensive;Packaged Foods;https://www.lotusbakeries.com/;Lotus Bakeries NV;10160;0;0;0;0,59;0
DE0006450000;Industrials;Specialty Industrial Machinery;https://www.lpkf.com/;LPKF Laser & Electronics SE;8,13;5,16;1,58;6,78;0,69;0,32
NL0010998878;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lucasbols.com/;Lucas Bols N.V.;15,9;5,38;2,96;-3,59;0,67;0,23
FR0011884378;Industrials;Electrical Equipment & Parts;https://www.lucibel.io/;Lucibel SA;0,4125;0,33;1,25;-2,43;0,05;0
IT0004522162;Communication Services;Entertainment;https://www.lucisanomediagroup.com/;Lucisano Media Group S.p.A.;1,06;5,19;0,2;2,47;0,5;0
NO0010927288;Consumer Defensive;Education & Training Services;https://lumiinvestor.com/;Lumi Gruppen AS;10,8;5,23;2,07;-1,33;0,47;0
FR0000038242;Healthcare;Diagnostics & Research;https://www.lumibird.com/;Lumibird SA;11,15;11,34;0,98;-79,64;0,68;0
IT0005107492;Industrials;Building Products & Equipment;https://www.luvegroup.com/;LU-VE S.p.A.;26,1;33,19;0,79;-8,56;0,43;0,07
FR0000121014;Consumer Cyclical;Luxury Goods;https://www.lvmh.com/;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;735,3;187,69;3,92;-9,85;0,46;0
NO0010405780;Healthcare;Biotechnology;https://www.lytixbiopharma.com/;Lytix Biopharma AS;7,62;0,91;8,37;11,37;1,76;0
NO0010976343;Industrials;Pollution & Treatment Controls;https://mvestwater.com/;M Vest Water AS;8,15;0,73;11,16;-17,72;0,53;0
FR00140085W6;Real Estate;REIT - Retail;https://www.mrminvest.com/;MRM Group;17,8;78,37;0,23;-0,5;0,5;0,46
FR0013270626;Technology;Information Technology Services;https://www.m2iformation.fr/;M2i Société anonyme;3,98;8,26;0,48;1,69;0,55;0
FR0012634822;Healthcare;Biotechnology;https://www.maatpharma.com/;MaaT Pharma SA;7,7;3;2,57;11,16;1,1;0
FR001400NQB6;;;;;6,45;0;0;0;1,5;0
FR0010328302;Technology;Scientific & Technical Instruments;https://www.made-sa.com/;Made SA;7,85;0;0;0;0;0
FR0010827741;Technology;Software - Application;https://www.magillem.com/;Magillem Design Services SA;4,4;0;0;0;0;0
IT0005525347;Basic Materials;Specialty Chemicals;https://www.magis.it/;Magis S.p.A.;11,9;12,33;0,97;4,96;0,65;0
NO0010187032;Utilities;Utilities - Renewable;https://www.magnoraasa.com/;Magnora ASA;35,5;7,01;5,06;7,11;2,31;0
IT0004931058;Industrials;Engineering & Construction;https://www.mairetecnimont.com/;Maire S.p.A.;7,165;18,19;0,39;-7,46;0,1;0
FR0000061657;Real Estate;REIT - Office;https://www.mab-immobilier.com/;Maison Antoine Baud Société Anonyme;187;0;0;0;0;0
FR0013153541;Consumer Cyclical;Home Improvement Retail;https://corporate.maisonsdumonde.com/;Maisons du Monde S.A.;4,645;31,45;0,15;-0,23;0,35;0
ES0105463006;Communication Services;Advertising Agencies;https://www.makingscience.com/;Making Science Group, S.A.;8,6;9,02;0,95;-1,51;0,08;0
IE00BVGC3741;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.malinplc.com/;Malin Corporation plc;5,7;6,17;0,92;3,75;1,35;0
FR0000030074;Consumer Defensive;Beverages - Brewers;https://www.malteriesfrancobelges.fr/;Malteries Franco-Belges Société Anonyme;640;0;0;0;0;0
FR0000038606;Industrials;Farm & Heavy Construction Machinery;https://www.manitou.com/;Manitou BF SA;26,45;54,11;0,49;2,38;0,42;0,1
DE000A0JQ5U3;Technology;Semiconductor Equipment & Materials;https://www.manz.com/;Manz AG;7,2;31,59;0,23;-19,46;0,39;0
ES0124244E34;Financial Services;Insurance - Diversified;https://www.mapfre.com/;Mapfre, S.A.;2,156;17,96;0,12;-0,15;0,15;3,59
IT0005364333;Technology;Software - Application;https://mapsgroup.it/;Maps S.p.A.;2,55;2,53;1,01;-5,2;0,42;0
FR0013400835;Industrials;Staffing & Employment Services;https://www.mare-nostrum.eu/;Mare Nostrum SA;0,61;11,23;0,05;-0,28;0,08;0
IT0003428445;Consumer Defensive;Food Distribution;https://www.marr.it/;MARR S.p.A.;11,98;15,44;0,78;-24,45;0,35;0,28
PTMFR0AM0003;Industrials;Engineering & Construction;https://www.martifer.pt/;Martifer SGPS, S.A.;1,605;2,69;0,6;-2,92;0,3;0
IT0004376858;Industrials;Specialty Industrial Machinery;https://marzocchipompe.com/;Marzocchi Pompe S.p.A.;3,88;8,35;0,46;4,46;0,53;0
IT0004125677;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.masi.it/;Masi Agricola S.p.A.;4,87;6,04;0,81;-16,23;0,7;0
FR0004155687;Consumer Defensive;Household & Personal Products;https://www.mastrad-paris.fr/;Mastrad Société Anonyme;0,0118;0,06;0,2;0;0,56;0
IT0005388449;Technology;Computer Hardware;https://www.maticafintec.com/;Matica Fintec S.p.A.;1,65;2,1;0,79;3,06;0,77;0
NO0013008664;Consumer Cyclical;Internet Retail;https://ny.mve.no/;Matvareexpressen As;68;109,82;0,62;27,87;0,42;0
FR0010609263;;;;;0,3735;0;0;0;0;0
FR0000051070;Energy;Oil & Gas E&P;https://www.maureletprom.fr/;Etablissements Maurel & Prom S.A.;6,37;8,49;0,75;-3,14;0,62;0,44
BE0974404361;Consumer Cyclical;Auto Parts;https://www.mazaro.eu/;Mazaro N.V.;2,74;0;0;0;0;0
FR0000060873;Consumer Defensive;Beverages - Wineries & Distilleries;https://en.mbws.com/;Marie Brizard Wine & Spirits SA;3,34;1,65;2,02;4,84;0,88;0
FR0011742329;Industrials;Specialty Industrial Machinery;https://mcphy.com/;McPhy Energy S.A.;2,5;5,71;0,44;1,95;0,87;0
FR0010844464;Healthcare;Biotechnology;https://www.medesispharma.com/;Medesis Pharma S.A.;0,936;0,35;2,67;-1,53;1,64;0
FR0000064404;Industrials;Business Equipment & Supplies;https://www.media6.com/;Groupe MEDIA 6;12;22,43;0,53;-80;0,49;0,19
PTGMC0AM0003;Communication Services;Entertainment;https://www.mediacapital.pt/;Grupo Média Capital, SGPS, S.A.;1,3;0,86;1,51;-2,06;0,52;6,07
FR0011049824;Healthcare;Medical Devices;https://www.mediantechnologies.com/;Median Technologies SA;3,055;1,86;1,64;-3,92;0,63;0
IT0005460149;Healthcare;Medical Devices;https://www.medica.it/;Medica S.p.A.;26,6;25,53;1,04;-14,46;0,46;0
FR0004065605;;;;;14,98;0;0;0;0;0
IT0000062957;Financial Services;Banks - Regional;https://www.mediobanca.com/;Mediobanca Banca di Credito Finanziario S.p.A.;14,02;113,48;0,12;-0,14;0,12;0,34
NO0010159684;Healthcare;Medical Devices;https://www.medistim.com/;Medistim ASA;180;28,86;6,24;10,43;1,2;0,01
IE00BTN1Y115;Healthcare;Medical Devices;https://www.medtronic.com/;Medtronic plc;81,19;27,47;2,96;-6,52;0,63;0,03
BE0165385973;Technology;Semiconductors;https://www.melexis.com/;Melexis NV;83,85;22,12;3,79;20,4;0,7;0,04
NO0006001908;Financial Services;Banks - Regional;https://www.melhusbanken.no/;Melhus Sparebank;153,2;3995,76;0,04;-0,04;0,13;0,05
FR0010298620;Technology;Semiconductor Equipment & Materials;https://www.memscap.com/;MEMSCAP, S.A.;6,9;2,43;2,84;16,83;0,82;0
DE0007100000;Consumer Cyclical;Auto Manufacturers;https://group.mercedes-benz.com/;Mercedes-Benz Group AG;64,16;233,04;0,28;-1,08;0,4;0,09
FR0010241638;Real Estate;REIT - Retail;https://www.mercialys.com/;Mercialys SA;11,18;22,95;0,49;-0,95;0,33;0,86
DE0006599905;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.emdgroup.com/;Merck KGaA;172,3;192,22;0,9;-2,59;0,6;0,01
ES0105025003;Real Estate;REIT - Office;https://www.merlinproperties.com/;MERLIN Properties SOCIMI, S.A.;10,81;26,06;0,41;-1,03;0,57;0,59
FR0000039620;Industrials;Electrical Equipment & Parts;https://www.mersen.com/;Mersen S.A.;35,9;50,73;0,71;-6,34;0,54;0,08
IT0005481855;Financial Services;Asset Management;https://www.metextragroup.com/;Met.Extra Group S.p.A.;2,7;0;0;0;0,67;0
FR0004177046;Basic Materials;Chemicals;https://www.metabolic-explorer.com/;METabolic EXplorer S.A.;0,1214;4,81;0,03;-0,39;0,45;0
FR00140066X4;Technology;Computer Hardware;https://www.metavisio.eu/;Metavisio;0,824;0;0;0;0;0
FR0011217710;Utilities;Utilities - Diversified;https://www.methanor.fr/;Méthanor SCA;2,42;5,66;0,43;3,41;1,14;1,17
BE0974328602;Healthcare;Medical Distribution;https://metricsinbalance.com/;Metrics in Balance N.V.;0,1;0;0;0;0;0
FR0000053225;Communication Services;Broadcasting;https://www.groupem6.fr/;Métropole Télévision S.A.;12,54;11,31;1,11;3,44;0,81;0,44
IT0005586950;Real Estate;Real Estate Services;https://mevim.it/;Mevim S.p.A.;0,89;1,73;0,51;-3,87;0,13;0
IT0005450819;Financial Services;Asset Management;https://www.mexedia.com/;Mexedia Società Per Azioni S.B.;11,4;17,84;0,64;-81,43;0,4;0
NL0015001OI1;Communication Services;Broadcasting;https://www.mfemediaforeurope.com/;MFE-Mediaforeurope N.V.;3,144;-2,44;-1,29;0;0;0
NL0015001OJ9;Communication Services;Broadcasting;https://www.mfemediaforeurope.com/;MFE-Mediaforeurope N.V.;4,226;-3,54;-1,19;0;0;2,02
FR0010204453;Industrials;Security & Protection Services;https://www.mginternational.fr/;MG International S.A.;5,7;6,84;0,83;1,26;0,88;0
FR0010353888;Technology;Computer Hardware;https://www.mgi-fr.com/;MGI Digital Technology Société Anonyme;19,7;19,34;1,02;2,24;1,09;0
FR001400AJ45;;;;;38,21;0;0;0;0,55;0
