Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
NO0013186460;;;;Ensurge Micropower ASA;0.8079;0.02;40.39;26.93;0.16;0.0
FR0014004362;;;;Entech SA;5.06;3.78;1.34;0.85;0.53;0.0
NO0010716418;;;;Entra ASA;123.0;351.68;0.35;0.53;0.36;0.03
FR0010424697;;;;;0.418;0;0;0;0;0.0
NL0015000GX8;;;;Envipco Holding N.V.;5.3;1.91;2.77;2.06;0.52;0.0
FR0010465534;;;;Eo2 Société Anonyme;3.45;0.0;0;0;0;0.0
IT0005519837;;;;Eprcomunicazione S.p.A.;1.25;1.94;0.64;0.33;0.39;0.0
FR0012882389;;;;Equasens Société anonyme;40.7;17.55;2.32;1.99;0.58;0.04
NO0010096985;;;;Equinor ASA;267.1;0;0;0;0.33;0.01
IT0005312027;;;;Equita Group S.p.A.;3.94;6.82;0.58;0.42;0.27;2.01
NO0010708605;;;;;4.99;6.31;0.79;0.48;0.41;0.0
FR0014003AQ4;;;;EPC Groupe;189.0;204.72;0.92;0.73;0.33;0.01
ES0105029005;;;;Facephi Biometria, S.A.;1.6;1.29;1.24;0.81;0.34;0.0
IT0005500688;;;;FAE Technology S.p.A.;2.98;2.54;1.17;0.73;0.33;0.0
BE0003874915;;;;Fagron NV;18.24;7.72;2.36;1.51;0.53;0.06
IT0005487670;;;;Farmacosmo S.p.A.;0.538;0.76;0.71;0.43;0.41;0.0
PTFNV1AM0002;;;;Farminveste, S.G.P.S., S.A.;1.26;215.68;0.01;0.0;0.22;0.0
NL0013654809;;;;Fastned B.V.;21.5;16.93;1.27;1.3;0.47;0.0
FR0000031973;;;;Fayenceries de Sarreguemines, Digoin & Vitry-le-Francois Société Anonyme;17.6;0;0;0;0;0.0
IE0003290289;;;;FBD Holdings plc;12.6;0.0;0;0;0;0.33
FR0012300424;;;;FD SA;0.41;0.0;0;0;0;0.0
GB0031477770;;;;FD Technologies plc;1994.0;5.9;337.97;203.47;0.51;0.0
FR0013451333;;;;La Française des Jeux Société anonyme;37.38;14.81;2.52;1.57;0.3;0.0
FR0000062101;;;;Société Fermière du Casino Municipal de Cannes;1480.0;0;0;0;0.6;0.0
FR0011271600;;;;;0.3055;0;0;0;0;0.0
NL0011585146;;;;Ferrari N.V.;424.5;37.37;11.36;7.4;0.45;0.0
IT0005383291;;;;Ferretti S.p.A.;22.75;3.92;5.8;4.55;0.59;0.0
NL0015001FS8;;;;Ferrovial SE;40.64;36.32;1.12;1.0;0.16;0.06
IT0005325912;;;;Fervi S.p.A.;15.2;21.35;0.71;0.52;0.52;0.15
IT0001498481;;;;Fidia S.p.A.;0.09;0.9;0.1;0.06;0.1;0.0
FR0000061418;;;;Fiducial Office Solutions;28.0;0.0;0;0;0;0.0
FR0000060535;;;;Fiducial Real Estate;176.0;285.22;0.62;1.44;0.65;0.0
IT0003365613;;;;Fiera Milano SpA;3.93;8.26;0.48;0.41;0.25;0.0
FR0011665280;;;;Figeac Aero Société Anonyme;5.66;16.26;0.35;0.23;0.08;0.0
IT0004967292;;;;F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A.;10.26;17.59;0.58;0.43;0.51;0.36
FR001400AEM6;;;;Fill Up Media S.A.;6.2;6.3;0.98;0.57;0.31;0.0
FR0000060824;;;;Financière Marjos SA;0.1;0.0;0;-2.5;55.81;0.0
IT0005475162;;;;;0.776;0.89;0.87;0.54;0.51;0.0
IT0005023038;;;;Gabetti Property Solutions S.p.A.;0.49;1.4;0.35;0.23;0.34;5.0
BE0003818359;;;;Galapagos NV;25.86;59.63;0.43;0.35;0.69;0.0
FR0011100759;;;;Galeo Concept Société Anonyme;1.27;0;0;0;0;0.0
PTGAL0AM0009;;;;Galp Energia, SGPS, S.A.;16.55;22.62;0.73;0.59;0.31;0.29
IT0005122392;;;;Gambero Rosso S.p.A.;0.34;2.27;0.15;0.14;0.34;0.0
IT0005345233;;;;Garofalo Health Care S.p.A.;5.6;6.49;0.86;0.73;0.38;0.0
IT0004098510;;;;Gas Plus S.p.A.;2.45;7.1;0.35;0.29;0.46;0.0
FR0000124414;;;;Gascogne SA;2.57;17.45;0.15;0.13;0.4;1.87
FR0000034894;;;;Gaumont SA;85.5;98.73;0.87;0.6;0.54;0.01
FR0013495298;;;;Gaussin SA;0.105;2.62;0.04;0.03;0.02;0.0
BE0003797140;;;;Groupe Bruxelles Lambert SA;65.6;166.99;0.39;0.44;0.52;0.05
FR0000053035;;;;Grenobloise d'Electronique et d'Automatismes Société Anonyme;71.0;85.01;0.84;0.69;1.97;0.02
DE0006602006;;;;GEA Group Aktiengesellschaft;47.94;23.0;2.08;1.33;0.41;0.05
FR001400M1R1;;;;GECI International S.A.;2.67;0;0;0;0.17;0.0
FR0010040865;;;;Gecina;92.8;236.21;0.39;0.91;0.6;0.05
IT0003203947;;;;Gefran S.p.A.;9.32;10.45;0.89;0.8;0.6;0.0
IT0005312365;;;;Gel S.p.A.;1.78;2.75;0.65;0.51;0.5;0.0
IT0005144784;;;;Generalfinance S.p.A.;11.65;45.68;0.26;0.14;0.12;0.0
IT0000062072;;;;Assicurazioni Generali S.p.A.;27.81;0;0;0;0.05;0.22
CH0308403085;;;;GeNeuro SA;0.0428;0.25;0.17;-0.25;2.17;0.0
FR0004163111;;;;Genfit S.A.;3.765;2.51;1.5;0.86;0.42;0.0
FR0004053510;;;;genOway Société anonyme;3.83;3.22;1.19;0.97;0.63;0.0
FR0013183985;;;;GenSight Biologics S.A.;0.31;0.08;3.88;-2.38;3.36;0.0
NO0010748866;;;;Gentian Diagnostics ASA;40.0;10.58;3.78;3.52;0.85;0.0
IT0005531261;;;;Gentili Mosconi S.p.A.;2.51;2.49;1.01;0.87;0.74;0.0
FR0004010338;;;;Groupe JAJ;0.6;7.38;0.08;0.05;0.23;0.0
FR0000075442;;;;Groupe LDLC société anonyme;9.62;32.7;0.29;0.18;0.45;0.21
FR0013439627;;;;Groupe OKwind Société anonyme;4.85;9.16;0.53;0.34;0.45;0.0
FR0012612646;;;;Groupe Partouche SA;20.4;62.07;0.33;0.3;0.5;0.0
FR0004155000;;;;GROUPE SFPI SA;1.885;5.97;0.32;0.23;0.45;0.0
FR0013429404;;;;Groupe Tera SA;2.4;5.05;0.48;0.33;0.11;0.0
FR0014000RP6;;;;;0.189;0;0;0;0;0.0
IT0005040354;;;;Growens S.p.A.;5.68;5.4;1.05;0.86;0.91;0.0
FR0011726835;;;;Gaztransport & Technigaz SA;133.1;15.6;8.53;6.18;0.58;0.03
FR0000032526;;;;Guerbet SA;25.55;73.61;0.35;0.26;0.39;0.1
FR0000066722;;;;Guillemot Corporation S.A.;6.48;9.56;0.68;0.51;0.74;0.0
IT0005411209;;;;GVS S.p.A.;5.63;3.81;1.48;1.16;0.39;0.0
NO0004288200;;;;Gyldendal ASA;400.0;812.73;0.49;0.42;0.44;0.0
IT0004674666;;;;H-FARM S.p.A.;0.1315;0.17;0.77;0.53;0.26;0.0
FR0014007ND6;;;;Haffner Energy S.A.;0.849;0.84;1.01;0.7;0.72;0.0
GB00BMDXQ672;;;;Hamilton Global Opportunities PLC;43.2;0;0;0;0.97;0.0
GB00BK7YQK64;;;;Hammerson PLC;3.5065;0;0;0;0.57;0.0
DE000HLAG475;;;;Hapag-Lloyd Aktiengesellschaft;154.6;151.26;1.02;1.26;0.63;0.08
FR0000066755;;;;Haulotte Group SA;2.6;20.48;0.13;0.08;0.3;1.09
NO0010931918;;;;HAV Group ASA;6.32;21.19;0.3;0.17;0.08;0.0
NO0011045429;;;;Havila Kystruten AS;0.81;5.57;0.15;0.14;0.04;0.0
NO0010257728;;;;Havila Shipping ASA;2.35;63.96;0.04;0.03;0.02;0.0
FR0014003VY4;;;;;4.34;0;0;0;0;0.0
IT0005585861;;;;Health Italia S.p.A.;130.0;0;0;0;0.53;0.0
DE0006047004;;;;Heidelberg Materials AG;120.8;147.89;0.82;0.81;0.49;0.03
NL0009269109;;;;Koninklijke Heijmans N.V.;31.7;43.22;0.73;0.49;0.3;0.46
NL0000009165;;;;Heineken N.V.;68.8;65.13;1.06;0.84;0.36;0.02
NL0000008977;;;;Heineken Holding N.V.;58.65;201.76;0.29;0.29;0.18;0.03
DE000A161408;;;;HelloFresh SE;11.845;11.95;0.99;0.9;0.37;0.0
DE0006048408;;;;Henkel AG & Co. KGaA;72.95;59.41;1.23;0.81;0.61;0.02
DE0006048432;;;;;81.9;0.0;0;0;0;0.02
FR0004153930;;;;;0.0109;0;0;0;4.55;0.0
NL0009391242;;;;Hydratec Industries NV;158.0;150.18;1.05;0.85;0.45;0.02
FR0014001PM5;;;;;3.0;0;0;0;0;0.0
NO0010892359;;;;;0.3515;0;0;0;0;0.0
BE0974363955;;;;Hyloris Pharmaceuticals SA;5.18;1.57;3.3;3.3;1.42;0.0
NO0010920945;;;;Hynion AS;0.219;0.33;0.66;0.81;0.72;0.0
NO0011082075;;;;Höegh Autoliners ASA;130.3;10.6;12.29;20.58;0.64;0.0
NO0010012636;;;;Høland og Setskog Sparebank;131.02;0;0;0;0.12;0.04
IT0005108219;;;;I Grandi Viaggi S.p.A.;1.16;2.37;0.49;0.64;0.55;1.61
FR0014005IU4;;;;I.CERAM SA;0.402;0;0;0;0.23;0.0
IT0005549255;;;;I.M.D. International Medical Devices S.p.A.;1.28;2.02;0.63;0.46;0.6;0.0
FR0005854700;;;;i2S SA;8.8;10.49;0.84;0.68;0.6;0.0
BE0003766806;;;;Ion Beam Applications SA;14.02;19.68;0.71;0.43;0.22;0.0
ES0144580Y14;;;;Iberdrola, S.A.;13.41;0;0;0;0.34;0.3
PTIBS0AM0008;;;;Ibersol, S.G.P.S., S.A.;7.46;15.3;0.49;0.52;0.47;0.12
FR0000035081;;;;Icade;23.14;152.71;0.15;0.16;0.46;0.44
FR001400A3Q3;;;;Icape Holding S.A.;7.5;16.69;0.45;0.29;0.27;0.0
NO0010884794;;;;;2.28;0;0;0;0;0.0
NO0010724701;;;;Icelandic Salmon AS;119.0;6.52;18.25;20.17;0.64;0.0
FR0010929125;;;;ID Logistics Group SA;379.5;359.7;1.06;0.8;0.18;0.0
NO0013107490;;;;IDEX Biometrics ASA;0.145;0.03;4.83;3.62;0.72;0.0
FR0000051393;;;;IDI;65.6;120.68;0.54;3.51;1.08;0.07
CH1118852594;;;;IDNTT SA;2.76;1.38;2.0;1.22;0.48;0.0
FR0000079691;;;;IDS France SAS;0.49;0.0;0;0;0;0.0
FR0000062184;;;;Idsud S.A.;190.4;0;0;0;0.91;0.01
BE0003748622;;;;Iep Invest, NV;5.35;9.07;0.59;0.68;0.58;0.0
IT0005322612;;;;Immobiliare Grande Distribuzione SIIQ S.p.A.;2.525;16.81;0.15;0.3;0.52;2.45
FR00140048X2;;;;Ikonisys S.A.;1.4;0.71;1.97;2.98;0.8;0.0
IT0005283111;;;;Il Sole 24 ORE S.p.A.;0.628;3.38;0.19;0.12;0.11;0.0
IT0005359192;;;;illimity Bank S.p.A.;3.12;98.36;0.03;0.04;0.12;0.0
IT0005359101;;;;ILPRA S.p.A.;4.6;6.99;0.66;0.42;0.31;0.0
FR0010086371;;;;ImAlliance SA;0.256;0.0;0;0;0;0.0
NO0013119255;;;;Interoil Exploration and Production ASA;2.555;2.19;1.17;1.64;0.59;0.0
FR0004024222;;;;Interparfums SA;39.75;9.65;4.12;3.52;0.71;0.04
IT0001078911;;;;Interpump Group S.p.A.;45.18;23.09;1.96;1.59;0.57;0.02
IT0000072618;;;;Intesa Sanpaolo S.p.A.;3.7315;0;0;0;0.08;1.93
FR0000064958;;;;Intexa SA;2.7;3.88;0.7;0.8;1.04;0.0
FR0011179886;;;;Intrasense S.A.;0.27;0.14;1.93;1.5;0.78;0.0
IT0005337818;;;;Intred S.p.A.;12.1;6.46;1.87;1.88;0.41;0.04
FR0013233012;;;;Inventiva S.A.;2.425;1.34;1.81;1.48;0.53;0.0
SE0015811963;;;;;26.82;0;0;0;0;0.0
BE0974299316;;;;Invibes Advertising N.V.;2.46;7.16;0.34;0.24;0.56;0.0
IT0005090300;;;;Infrastrutture Wireless Italiane S.p.A.;9.81;8.49;1.16;1.63;0.43;0.0
FR0010259150;;;;Ipsen S.A.;110.3;36.06;3.06;2.07;0.65;0.01
FR0000073298;;;;Ipsos SA;42.36;32.27;1.31;0.77;0.57;0.06
IT0001077780;;;;IRCE S.p.A.;2.23;10.66;0.21;0.18;0.54;0.87
IT0003027817;;;;Iren SpA;1.955;0;0;0;0.23;2.53
IE00BLP58571;;;;Irish Continental Group plc;5.54;3.47;1.6;2.22;0.54;0.43
IE00BJ34P519;;;;Irish Residential Properties REIT Plc;0.898;2.45;0.37;0.77;0.54;4.7
IT0005474108;;;;Integrated System Credit Consulting Fintech S.p.A.;1.95;1.09;1.79;1.19;0.61;0.0
ES0109429037;;;;ISPD Network, S.A.;3.0;4.28;0.7;0.43;0.07;0.0
FR0000072597;;;;IT Link SA;26.3;30.62;0.86;0.56;0.52;0.0
IT0003057624;;;;Itway S.p.A.;1.11;2.47;0.45;0.28;0.33;2.42
IT0005211237;;;;Italgas S.p.A.;5.525;18.92;0.29;0.44;0.21;0.98
IT0003411417;;;;Italian Exhibition Group S.p.A.;6.26;10.76;0.58;0.55;0.33;0.0
IT0005075764;;;;Italian Wine Brands S.p.A.;23.5;39.83;0.59;0.41;0.39;0.05
IT0005253205;;;;Italmobiliare S.p.A.;26.75;38.37;0.7;0.77;0.71;0.11
NO0010001118;;;;Itera ASA;9.08;3.05;2.98;1.88;0.19;0.26
NL0015000LU4;;;;Iveco Group N.V.;9.79;61.0;0.16;0.09;0.15;0.0
IT0005554784;;;;iVision Tech S.p.A.;2.04;0.0;0;0;0;0.0
IT0005573800;;;;;1.89;0;0;0;0.22;0.0
FR0013419876;;;;;4.95;0;0;0;0;0.0
FR0000120321;;;;L'Oreal SA;333.25;64.58;5.16;4.55;0.6;0.01
IT0005555468;;;;La Sia S.p.A.;2.5;2.8;0.89;0.68;0.65;0.0
IT0005497885;;;;Laboratorio Farmaceutico Erfo S.p.A.;0.96;1.21;0.79;0.81;-0.0;0.0
FR0000075343;;;;;4.55;0;0;0;0;0.0
FR0000066607;;;;LACROIX Group SA;9.74;105.46;0.09;0.06;0.3;0.27
FR0000130213;;;;Lagardere SA;20.75;74.03;0.28;0.25;0.09;0.28
IT0004210289;;;;Landi Renzo S.p.A.;1.94;14.47;0.13;0.09;0.16;0.0
FR0004027068;;;;Lanson-BCC;34.2;137.74;0.25;0.17;0.35;0.04
DE0005470405;;;;LANXESS Aktiengesellschaft;25.77;81.39;0.32;0.26;0.46;0.05
FR0013308582;;;;;1.835;0;0;0;0;0.0
FR001400JY13;;;;Latécoère S.A.;0.0084;0;0;0;0.03;596.43
FR0006864484;;;;Laurent-Perrier S.A.;99.2;176.09;0.56;0.45;0.54;0.01
NO0010167331;;;;Lea Bank ASA;9.85;90.83;0.11;0.13;0.17;0.0
FR0000121295;;;;Compagnie Lebon;93.2;243.98;0.38;0.39;0.52;0.08
FR0000065484;;;;Lectra SA;27.8;20.86;1.33;1.29;0.38;0.05
DE000LEG1110;;;;LEG Immobilien SE;88.0;264.68;0.33;0.48;0.37;0.03
FR0010307819;;;;Legrand SA;96.36;40.04;2.41;1.93;0.45;0.02
IT0005573438;;;;;2.02;0;0;0;0.42;0.0
IT0003856405;;;;Leonardo S.p.a.;26.32;16.6;1.59;13.78;0;0.18
IT0004973696;;;;Leone Film Group S.p.A.;1.61;12.44;0.13;0.09;0.24;0.0
FR001400F2Z1;;;;Lepermislibre Société anonyme;0.311;0.87;0.36;0.2;0.25;0.0
NO0003096208;;;;Lerøy Seafood Group ASA;51.65;52.4;0.99;0.77;0.46;0.08
FR0007080254;;;;Les Hôtels Baverez S.A.;73.5;30.16;2.44;2.6;1.25;0.01
FR0000033599;;;;Lexibook - Linguistic Electronic System Société anonyme;3.98;4.3;0.93;0.62;0.49;0.0
FR0014009YQ1;;;;Lhyfe SA;2.85;3.98;0.72;0.6;0.5;0.0
IT0005469272;;;;Lindbergh S.p.A.;3.58;1.93;1.85;1.22;0.29;0.0
FR0004156297;;;;;80.0;55.91;1.43;1.43;0.37;0.04
IT0003428445;;;;MARR S.p.A.;9.93;17.45;0.57;0.34;0.33;0.34
PTMFR0AM0003;;;;;1.72;2.69;0.64;0.44;0.2;0.0
IT0005388449;;;;Matica Fintec S.p.A.;1.58;2.1;0.75;0.46;0.48;0.0
NO0013008664;;;;Matvareexpressen As;74.0;116.57;0.63;0.47;0.3;0.0
FR0010609263;;;;;0.1468;0;0;0;0;0.0
FR0000051070;;;;Etablissements Maurel & Prom S.A.;4.968;9.07;0.55;0.68;0.53;0.57
BE0974404361;;;;Mazaro N.V.;0;0;0;0;0;0
FR0000060873;;;;Marie Brizard Wine & Spirits SA;3.93;1.65;2.38;1.97;0.83;0.0
FR0011742329;;;;MCPHY ENERGY;0.94;5.49;0.17;0.15;0.54;0.0
FR0010844464;;;;Medesis Pharma S.A.;0.33;0.39;0.85;-1.57;2.39;0.0
FR0000064404;;;;Groupe MEDIA 6;11.0;24.8;0.44;0.31;0.49;0.21
PTGMC0AM0003;;;;Grupo Média Capital, SGPS, S.A.;1.8;1.58;1.14;0.99;0.49;4.38
IT0005324105;;;;Media Lab S.p.A.;2.22;0.0;0;0;0;0.0
FR0011049824;;;;;3.135;0;0;0;0;0.0
FR0004065605;;;;;16.44;0;0;0;0;0.0
IT0000062957;;;;Mediobanca Banca di Credito Finanziario S.p.A.;13.935;120.03;0.12;0.13;0.11;0.34
NO0010159684;;;;Medistim ASA;150.5;23.46;6.42;6.0;1.11;0.02
IE00BTN1Y115;;;;Medtronic plc;85.32;0;0;0;0.54;0.03
BE0165385973;;;;Melexis NV;56.0;22.17;2.53;2.95;0.67;0.06
NO0006001908;;;;Melhus Sparebank;159.0;4033.83;0.04;0.05;0.14;0.04
FR0010298620;;;;MEMSCAP, S.A.;3.4;2.55;1.33;1.28;0.73;0.0
DE0007100000;;;;Mercedes-Benz Group AG;53.04;0;0;0;0.34;0.11
FR0010241638;;;;Mercialys SA;10.3;23.0;0.45;0.58;0.32;0.92
DE0006599905;;;;Merck KGaA;141.0;202.75;0.7;0.51;0.56;0.01
ES0105025003;;;;MERLIN Properties SOCIMI, S.A.;10.51;23.92;0.44;0.76;0.56;0.6
FR0000039620;;;;Mersen S.A.;19.58;50.39;0.39;0.36;0.51;0.14
IT0005481855;;;;Met.Extra Group S.p.A.;2.26;0;0;0;0.75;0.0
FR00140066X4;;;;Metavisio;0.19;1.9;0.1;0.06;0.24;0.0
FR0011217710;;;;Méthanor SCA;1.72;5.66;0.3;2.36;1.03;1.64
FR0000053225;;;;Métropole Télévision S.A.;10.66;11.31;0.94;0.7;0.64;0.51
IT0005586950;;;;Mevim S.p.A.;0.506;1.73;0.29;0.18;0.13;0.0
IT0005450819;;;;Mexedia Società Per Azioni S.B.;6.5;17.87;0.36;0.18;0.4;0.0
NL0015001OI1;;;;MFE-Mediaforeurope N.V.;2.866;8.47;0.34;286.6;0;0.0
NL0015001OJ9;;;;MFE-Mediaforeurope N.V.;3.996;12.31;0.32;399.6;0;2.14
FR0010204453;;;;MG International S.A.;4.3;6.84;0.63;0.52;0.88;0.0
FR0010353888;;;;MGI Digital Technology Société Anonyme;14.42;19.34;0.75;0.93;1.04;0.0
FR0014003J32;;;;namR Société anonyme;0.45;2.25;0.2;0.21;0.02;0.0
FR0011341205;;;;Nanobiotix S.A.;2.794;1.98;1.41;0.74;0.1;0.0
DK0060520450;;;;Napatech A/S;22.5;2.35;9.57;7.23;0.64;0.0
ES0116870314;;;;Naturgy Energy Group, S.A.;23.42;33.23;0.7;0.61;0.27;0.27
NO0010205966;;;;Navamedic ASA;24.5;17.38;1.41;0.73;0.45;0.0
NL0000371243;;;;Nedap N.V.;53.2;19.8;2.69;2.48;0.66;0.08
NO0003049405;;;;Nekkar ASA;10.0;5.56;1.8;1.41;0.65;0.0
NO0010081235;;;;Nel ASA;3.028;0;0;0;0.8;0.0
DE0006452907;;;;Nemetschek SE;102.5;17.08;6.0;6.67;0.37;0.01
IT0005275778;;;;Neodecortech S.p.A.;2.85;12.35;0.23;0.21;0.48;0.0
FR0011675362;;;;Neoen S.A.;39.4;44.27;0.89;1.03;0.4;0.0
FR0011636083;;;;;0.0527;0;0;0;0;0.0
IT0005497018;;;;Neosperience S.p.A.;0.746;1.69;0.44;0.33;0.56;0.0
FR001400MV37;;;;Neovacs S.A.;0.0003;0.06;0.01;0.03;0.95;0.0
NL0015000RT3;;;;NEPI Rockcastle N.V.;13913.0;10.57;1316.27;2630.06;0.59;0.0
FI0009013296;;;;Neste Oyj;13.53;20.04;0.68;0.7;0.47;0.2
FR0004154060;;;;Netgem SA;0.942;0.87;1.08;0.85;0.67;8.21
IT0005545675;;;;Netweek S.p.A.;0.0118;2.32;0.01;0.0;0.24;0.0
BE0003680916;;;;Compagnie Financière de Neufcour S.A.;7.3;0;0;0;0;0.0
FR0004050250;;;;Neurones S.A.;44.3;25.6;1.73;1.24;0.55;0.01
NL0009822014;;;;New Sources Energy N.V.;0.0165;0.0;0;0;0;0.0
IT0005385213;;;;;11.44;0;0;0;0;0.0
BE0003832491;;;;Newtree S.A.;2.36;0.0;0;0;0;0.0
FR0000044448;;;;Nexans S.A.;109.1;157.73;0.69;0.46;0.23;0.02
IT0005366767;;;;Nexi S.p.A.;5.672;0;0;0;0.49;0.0
FR0010112524;;;;Nexity SA;11.6;129.56;0.09;0.05;0.24;0.86
NO0010629108;;;;NEXT Biometrics Group ASA;6.5;1.09;5.96;5.0;1.2;0.0
