Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
FR0013451333;;;;La Française des Jeux Société anonyme;37,4;14,81;2,53;1,58;0,3;0
FR0000062101;;;;Société Fermière du Casino Municipal de Cannes;1480;0;0;0;0,6;0
FR0011271600;;;;;0,319;0;0;0;0;0
NL0011585146;;;;Ferrari N.V.;423,1;37,37;11,32;7,38;0,45;0
IT0005383291;;;;Ferretti S.p.A.;22,95;3,92;5,85;4,59;0,59;0
NL0015001FS8;;;;Ferrovial SE;41;36,34;1,13;1;0,16;0,06
IT0005325912;;;;Fervi S.p.A.;15,4;21,35;0,72;0,52;0,52;0,15
IT0001498481;;;;Fidia S.p.A.;0,089;0,9;0,1;0,06;0,1;0
FR0000061418;;;;Fiducial Office Solutions;28;0;0;0;0;0
FR0000060535;;;;Fiducial Real Estate;176;285,22;0,62;1,44;0,65;0
IT0003365613;;;;Fiera Milano SpA;4,09;8,26;0,5;0,43;0,25;0
FR0011665280;;;;Figeac Aero Société Anonyme;5,56;16,26;0,34;0,22;0,08;0
IT0004967292;;;;F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A.;10,4;17,59;0,59;0,44;0,51;0,36
FR001400AEM6;;;;Fill Up Media S.A.;6,35;6,3;1,01;0,59;0,31;0
FR0000060824;;;;Financière Marjos SA;0,119;0;0;-2,97;55,81;0
IT0005475162;;;;Finanza.tech S.p.A.;0,774;0,89;0,87;0,54;0,51;0
FR0010487272;;;;Finaxo Environnement Societe Anonyme;0,625;0;0;0;0;0
IT0005215329;;;;Fine Foods & Pharmaceuticals N.T.M. S.p.A.;7,72;10,43;0,74;0,84;0,56;0,17
IT0000072170;;;;FinecoBank Banca Fineco S.p.A.;16,225;54,33;0,3;0,32;0,07;0,21
FR0000038184;;;;FIPP Société Anonyme;0,136;0,71;0,19;0,44;0,6;0
IT0005252736;;;;First Capital S.p.A.;16;39,1;0,41;0,85;0,69;0,1
NL0015000X07;;;;BANIJAY GROUP N.V.;8,5;21,53;0,39;0,43;0;0
FR0000074759;;;;;25,1;0;0;0;0;0
PTFXD0AM0018;;;;Flexdeal Simfe S.A.;4,9;6,16;0,8;3,66;0,91;0
FR001400GO75;;;;SAS Florentaise;2,38;10,71;0,22;0,16;0,32;0
BE0003215143;;;;Floridienne S.A.;605;0;0;0;0,34;0
BE0003847648;;;;Flowsparks NV;21;0;0;0;0;0
BE0974265945;;;;Fluxys Belgium SA;16,8;283,76;0,06;0,05;0,18;0,32
FR0011476928;;;;Fnac Darty SA;26,85;214,96;0,12;0,09;0,26;0
IT0000060886;;;;FNM S.p.A.;0,429;4,46;0,1;0,06;0,16;7,79
FR0010341032;;;;Fonciere Inea S.A.;31,6;108,99;0,29;0,55;0,5;0,21
FR0000033409;;;;Societe Fonciere Lyonnaise;73;172,95;0,42;0,78;0,48;0,06
FR0011605617;;;;Foncière Vindi Société Anonyme;4,2;0;0;0;0;0
FR0000053944;;;;Foncière Volta;7,95;23,69;0,34;0,46;0,49;0,82
IT0005203424;;;;Fope S.p.A.;22,2;10,5;2,11;1,82;0,66;0
NL0011832811;;;;ForFarmers N.V.;3,385;8,46;0,4;0,32;0,39;1,76
FR0014005SB3;;;;Forsee Power Société anonyme;0,445;2,28;0,2;0,13;0,37;0
FI0009007132;;;;Fortum Oyj;14,1;19,13;0,74;0,78;0,63;0,46
FR0000121147;;;;Forvia SE;8,376;168,41;0,05;0,04;0,16;0,25
IT0005388217;;;;Fos S.p.A.;2,26;3,9;0,58;0,32;0,4;0
BE0003752665;;;;Fountain S.A.;1,5;2,93;0,51;0,41;0,11;4,47
FR0010485268;;;;S.A. Fountaine Pajot;92,8;152,54;0,61;0,36;0,35;0,02
FR0013030152;;;;La Française de l'Energie S.A.;21;36,29;0,58;0,61;0,41;0
FR0010823724;;;;France Tourisme Immobilier SA;0,031;0;0;0;0;0
IT0005508574;;;;Franchetti S.p.A.;7;2,03;3,45;2,17;0,51;0
IT0005335754;;;;Franchi Umberto Marmi S.p.A.;5,6;4,8;1,17;0,96;0,57;0
DE0005773303;;;;Fraport AG;53,55;212,68;0,25;0,26;0,24;0,05
FR0004187367;;;;Freelance.com SA;2,63;7,23;0,36;0,21;0,35;0
IT0004819857;;;;Frendy Energy S.p.A.;0,232;0,24;0,97;1,45;0,77;0
DE0005785604;;;;Fresenius SE & Co. KGaA;33,97;44,85;0,76;0,55;0,44;0,03
DE0005785802;;;;Fresenius Medical Care AG;45,71;70,89;0,64;0,5;0,42;0,03
FR0010588079;;;;Frey SA;28,6;75,05;0,38;0,57;0,45;0,18
IT0005378457;;;;Friulchem S.p.A.;0,73;4,82;0,15;0,1;0,27;0
NL00150003E1;;;;Fugro N.V.;17,44;18,78;0,93;0,92;0,54;0,23
PTFCP0AM0008;;;;Futebol Clube do Porto - Futebol, S.A.D.;1,16;23,41;0,05;0,08;0,38;0
IT0005445108;;;;G Rent S.p.A.;0,466;0,34;1,37;1,04;0,09;0
FR0000053415;;;;Grande Armee Investissement SA;87;0;0;0;0;0
IT0005498610;;;;G.M. Leather S.p.A.;1,18;4,4;0,27;0,16;0,25;0
IT0005023038;;;;Gabetti Property Solutions S.p.A.;0,534;1,4;0,38;0,25;0,34;4,59
BE0003818359;;;;Galapagos NV;25,68;59,63;0,43;0,35;0,69;0
FR0011100759;;;;Galeo Concept Société Anonyme;1,27;0;0;0;0;0
PTGAL0AM0009;;;;Galp Energia, SGPS, S.A.;16,705;22,62;0,74;0,6;0,31;0,28
IT0005122392;;;;Gambero Rosso S.p.A.;0,33;2,27;0,15;0,14;0,34;0
IT0005345233;;;;Garofalo Health Care S.p.A.;5,62;6,49;0,87;0,74;0,38;0
IT0004098510;;;;Gas Plus S.p.A.;2,44;7,1;0,34;0,29;0,46;0
FR0000124414;;;;Gascogne SA;2,57;17,45;0,15;0,13;0,4;1,87
FR0000034894;;;;Gaumont SA;84,5;98,73;0,86;0,6;0,54;0,02
FR0013495298;;;;Gaussin SA;0,105;2,62;0,04;0,03;0,02;0
BE0003797140;;;;Groupe Bruxelles Lambert SA;65,8;166,99;0,39;0,44;0,52;0,05
FR0000053035;;;;Grenobloise d'Electronique et d'Automatismes Société Anonyme;73;85,01;0,86;0,71;1,97;0,02
DE0006602006;;;;GEA Group Aktiengesellschaft;48,02;23;2,09;1,34;0,41;0,05
FR001400M1R1;;;;GECI International S.A.;2,7;0;0;0;0,17;0
FR0010040865;;;;Gecina;92,55;236,21;0,39;0,91;0,6;0,05
IT0003203947;;;;Gefran S.p.A.;9,4;10,45;0,9;0,81;0,6;0
IT0005312365;;;;Gel S.p.A.;1,84;2,75;0,67;0,53;0,5;0
IT0005144784;;;;Generalfinance S.p.A.;12,25;45,68;0,27;0,14;0,12;0
IT0000062072;;;;Assicurazioni Generali S.p.A.;28,21;0;0;0;0,05;0,22
CH0308403085;;;;GeNeuro SA;0,0472;0,25;0,19;-0,28;2,17;0
FR0004163111;;;;Genfit S.A.;3,66;2,51;1,46;0,83;0,42;0
FR0004053510;;;;genOway Société anonyme;3,91;3,22;1,21;0,99;0,63;0
FR0013183985;;;;GenSight Biologics S.A.;0,311;0,08;3,89;-2,39;3,36;0
NO0010748866;;;;Gentian Diagnostics ASA;40;10,58;3,78;3,52;0,85;0
IT0005531261;;;;Gentili Mosconi S.p.A.;2,55;2,49;1,02;0,88;0,74;0
PTGVE1AE0009;;;;Gentlemen's Equity S.A.;0,012;0;0;0;0;0
IT0003697080;;;;Geox S.p.A.;0,536;2,93;0,18;0,12;0,13;9,66
FR0010533075;;;;Getlink SE;16,04;16,32;0,98;1,04;0,28;0,15
FR0000033888;;;;Gévelot SA;184;0;0;0;0,75;0,01
IT0005341059;;;;Gibus S.p.A.;7,72;14,31;0,54;0,34;0,37;0
NO0011013765;;;;Gigante Salmon AS;8,5;6,47;1,31;2,42;0,65;0
IT0005122400;;;;Giglio Group S.p.A.;0,397;0,87;0,46;2,84;1,13;0
IT0005453003;;;;Giglio.com S.p.A.;1;0,98;1,02;0,61;0,69;0
BE0003699130;;;;Gimv NV;39,35;67,03;0,59;2,63;0,78;0,14
IT0005391138;;;;Gismondi 1754 S.p.A.;2,97;5,49;0,54;0,35;0,46;0
NO0010582521;;;;Gjensidige Forsikring ASA;202,4;319,46;0,63;0,71;0,15;0,02
FR0000066672;;;;GL Events;16,12;103,45;0,16;0,13;0,16;0,2
IE0000669501;;;;Glanbia plc;14,1;8,81;1,6;1,15;0,63;0,17
JE00B4T3BW64;;;;Glencore plc;377,3;0;0;0;0,27;0,01
IE00BD6JX574;;;;Glenveagh Properties PLC;1,58;1,6;0,99;0,81;0,73;0
PTPAD0AM0007;;;;Glintt Global, S.A.;0,498;1,82;0,27;0,27;0,42;0
FR0011052257;;;;Global Bioenergies SA;0,796;0,99;0,8;0,63;1,58;0
FR0011208693;;;;Gold By Gold SA;4,8;2,48;1,94;1,25;0,47;0,66
NO0004913609;;;;Goodtech ASA;9,86;12,98;0,76;0,54;0,53;0
FR0010214064;;;;Groupe Pizzorno Environnement;77,4;86,43;0,9;0,69;0,29;0
IT0005221517;;;;GPI S.p.A.;11,32;26,49;0,43;0,32;0,28;0
FR0000065971;;;;Graines Voltz;19,95;88,41;0,23;0,15;0,5;0,23
IE00B1FR8863;;;;Great Western Mining Corporation PLC;0,021;0;0;0;0,94;0
NO0010907744;;;;Green Minerals AS;3,96;0,55;7,2;5,82;0,77;0
IT0005549768;;;;Green Oleo S.p.A.;0,94;0;0;0;0;0
IE00BF2NR112;;;;Greencoat Renewables PLC;0,888;0;0;0;0;0
PTGNV0AM0001;;;;Greenvolt - Energias Renováveis, S.A.;0;12,96;0;0;0,21;0
BE0003765790;;;;Greenyard NV;5;34,11;0,15;0,11;0,24;0
NO0010365521;;;;Grieg Seafood ASA;62;103,28;0,6;0,5;0,39;0,04
IT0005332595;;;;Grifal S.p.A.;1,67;4,53;0,37;0,28;0,3;0
ES0171996087;;;;Grifols, S.A.;8,736;47,94;0,18;0,18;0,26;0,17
FR0014005ZM5;;;;Grolleau Société Anonyme;4,09;12,82;0,32;0,21;0,43;0
NO0010636491;;;;Grong Sparebank;146,1;2639,61;0,06;0,06;0,13;0,04
FR00140069V2;;;;Groupe Berkem Société anonyme;3,09;4,09;0,76;0,5;0,34;0
FR0000076960;;;;Groupe Carnivor Société Anonyme;16;0;0;0;0;0
FR0000036675;;;;Groupe CRIT SA;62,4;117,93;0,53;0,39;0,58;0,03
FR0012819381;;;;Groupe Guillin S.A.;26,3;40,17;0,65;0,62;0,66;0,12
FR0004010338;;;;Groupe JAJ;0,85;7,38;0,12;0,06;0,23;0
FR0000075442;;;;Groupe LDLC société anonyme;9,34;32,7;0,29;0,17;0,45;0,21
FR0013439627;;;;Groupe OKwind Société anonyme;4,85;9,16;0,53;0,34;0,45;0
FR0012612646;;;;Groupe Partouche SA;20,9;62,07;0,34;0,31;0,5;0
FR0004155000;;;;GROUPE SFPI SA;1,885;5,97;0,32;0,23;0,45;0
FR0013429404;;;;Groupe Tera SA;2,4;5,05;0,48;0,33;0,11;0
FR0014000RP6;;;;;0,189;0;0;0;0;0
IT0005040354;;;;Growens S.p.A.;5,66;5,4;1,05;0,85;0,91;0
FR0011726835;;;;Gaztransport & Technigaz SA;135,9;15,6;8,71;6,31;0,58;0,03
FR0000032526;;;;Guerbet SA;25;73,61;0,34;0,26;0,39;0,11
FR0000066722;;;;Guillemot Corporation S.A.;6,68;9,56;0,7;0,52;0,74;0
IT0005411209;;;;GVS S.p.A.;5,63;3,81;1,48;1,16;0,39;0
NO0004288200;;;;Gyldendal ASA;390;812,73;0,48;0,41;0,44;0
IT0004674666;;;;H-FARM S.p.A.;0,132;0,17;0,78;0,53;0,26;0
FR0014007ND6;;;;Haffner Energy S.A.;0,832;0,84;0,99;0,69;0,72;0
GB00BMDXQ672;;;;Hamilton Global Opportunities PLC;43,2;0;0;0;0,97;0
GB00BK7YQK64;;;;Hammerson PLC;3,479;0;0;0;0,57;0
DE000HLAG475;;;;Hapag-Lloyd Aktiengesellschaft;162;151,26;1,07;1,32;0,63;0,08
FR0000066755;;;;Haulotte Group SA;2,62;20,48;0,13;0,09;0,3;1,08
NO0010931918;;;;HAV Group ASA;6,34;21,19;0,3;0,17;0,08;0
NO0011045429;;;;;0,055;0;0;0;0;0
NO0010257728;;;;Havila Shipping ASA;2,33;63,96;0,04;0,03;0,02;0
FR0014003VY4;;;;;3,635;0;0;0;0;0
IT0005585861;;;;Health Italia S.p.A.;127,5;0;0;0;0,53;0
DE0006047004;;;;Heidelberg Materials AG;123,55;147,89;0,84;0,83;0,49;0,03
NL0009269109;;;;Koninklijke Heijmans N.V.;31,5;43,22;0,73;0,48;0,3;0,46
NL0000009165;;;;Heineken N.V.;68,3;65,13;1,05;0,83;0,36;0,02
NL0000008977;;;;Heineken Holding N.V.;58,45;201,76;0,29;0,29;0,18;0,03
DE000A161408;;;;HelloFresh SE;13,18;11,95;1,1;1;0,37;0
DE0006048408;;;;Henkel AG & Co. KGaA;72,8;59,41;1,23;0,81;0,61;0,02
DE0006048432;;;;Henkel AG & Co. KGaA;82;93,57;0,88;0,58;0,61;0,02
DE000HAG0005;;;;;38,08;0;0;0;0;0
IT0001250932;;;;Hera S.p.A.;3,548;0;0;0;0,25;1,04
FR0000066540;;;;Herige;23,6;149,98;0,16;0,11;0,31;0,22
FR0000052292;;;;Hermès International Société en commandite par actions;2188;192,21;11,38;11,91;0,74;0
NO0003067902;;;;Hexagon Composites ASA;46,55;26,31;1,77;1,69;0,56;0
NO0010904923;;;;Hexagon Purus ASA;5,67;8,92;0,64;0,51;0,36;0
FR0004159473;;;;Hexaom S.A.;24;81,01;0,3;0,18;0,39;0,12
FR0000038531;;;;HF Company SA;4,45;8,34;0,53;0,54;0,99;1,38
DE000A0S8488;;;;Hamburger Hafen und Logistik Aktiengesellschaft;17,72;39,02;0,45;0,47;0,24;0,23
FR0000054231;;;;High Co. SA;2,36;6,63;0,36;0,2;0,65;1,05
IT0005450694;;;;High Quality Food S.p.A.;0,708;1,67;0,42;0,27;0,38;0
FR0012821916;;;;HiPay Group SA;5,4;38,01;0,14;0,09;0,13;0
FR0010396309;;;;HITECHPROS Société anonyme;15;8,43;1,78;1,11;0,46;0,48
DE000A11Q133;;;;H&K AG;115;9,19;12,51;8,41;0,31;0
FR0000051302;;;;;73;0;0;0;0;0
DE0006070006;;;;HOCHTIEF Aktiengesellschaft;131,2;345,96;0,38;0,25;0,03;0,04
FR0013451044;;;;Hoffmann Green Cement Technologies Societe anonyme;5,32;6,06;0,88;1,45;0,71;0
NO0010598683;;;;Hofseth BioCare ASA;1,3;0,82;1,59;1,33;0,28;0
NL0000440311;;;;Holland Colours N.V.;90,5;0;0;0;1,03;0,04
BE0974409410;;;;Home Invest Belgium S.A.;15,82;43,39;0,36;0,78;0,53;0,29
IT0005468662;;;;Homizy SIIQ S.p.A.;3,88;2;1,94;3,73;0,57;0
FR0014000U63;;;;Hopium SA;0,0083;0,01;0,83;-0,14;9,29;0
FR0000065278;;;;Hopscotch Global PR Group;15,45;65,33;0,24;0,13;0,14;0,35
NO0010917339;;;;Horisont Energi AS;2,54;7,18;0,35;0,31;0,79;0
GB00BYYN4225;;;;Hostelworld Group plc;133;0,59;225,42;255,77;0,48;0
ES0105664009;;;;Hoteles BESTPRICE, S.A.;3;0;0;0;0;0
FR0000053738;;;;Hotelim Société Anonyme;39,4;0;0;0;0;0
FR0004165801;;;;Les Hôtels de Paris SA;1,21;26,56;0,05;0,06;0,18;0
FR0006563904;;;;Société Hôtelière et Immobilière de Nice S.A.;195;0;0;0;0;0
NO0010859648;;;;Huddlestock Fintech AS;0,481;0,94;0,51;0,76;0,5;0
NO0010776990;;;;Huddly AS;0,406;0,69;0,59;0,42;0,59;0
DE000A1PHFF7;;;;Hugo Boss AG;37,79;48,64;0,78;0,66;0,37;0,05
NO0012953720;;;;Hunter Group ASA;0,86;0,17;5,06;4,78;0,95;0
FR0014007LQ2;;;;Hunyvers SA;8,66;19,55;0,44;0,26;0,37;0
GB00B9275X97;;;;hVIVO plc;21,25;0,11;193,18;141,67;0,41;0
GB00BYN5BY03;;;;Hybrid Software Group PLC;3,74;1,03;3,63;2,53;0,86;0
FR0004153930;;;;;0,0105;0;0;0;4,55;0
NL0009391242;;;;Hydratec Industries NV;160;150,18;1,07;0,86;0,45;0,02
FR0005843125;;;;Hydro-Exploitations Societe Anonyme;118;0;0;0;0;0,02
FR0014001PM5;;;;;3,01;0;0;0;0;0
NO0010892359;;;;;0,3555;0;0;0;0;0
BE0974363955;;;;Hyloris Pharmaceuticals SA;5,32;1,57;3,39;3,39;1,42;0
NO0010920945;;;;Hynion AS;0,2;0,33;0,61;0,74;0,72;0
NO0011082075;;;;Höegh Autoliners ASA;129,8;10,6;12,25;20,51;0,64;0
NO0010012636;;;;Høland og Setskog Sparebank;135;0;0;0;0,12;0,04
IT0005108219;;;;I Grandi Viaggi S.p.A.;1,18;2,37;0,5;0,65;0,55;1,58
FR0014005IU4;;;;I.CERAM SA;0,402;0;0;0;0,23;0
IT0005549255;;;;I.M.D. International Medical Devices S.p.A.;1,28;2,02;0,63;0,46;0,6;0
FR0005854700;;;;i2S SA;8,8;10,49;0,84;0,68;0,6;0
BE0003766806;;;;Ion Beam Applications SA;13,82;19,68;0,7;0,43;0,22;0
ES0144580Y14;;;;Iberdrola, S.A.;13,51;0;0;0;0,34;0,3
PTIBS0AM0008;;;;Ibersol, S.G.P.S., S.A.;7,48;15,3;0,49;0,52;0,47;0,12
FR0000035081;;;;Icade;23;152,69;0,15;0,15;0,46;0,44
FR001400A3Q3;;;;Icape Holding S.A.;7,3;16,69;0,44;0,28;0,27;0
NO0010884794;;;;;2,28;0;0;0;0;0
NO0010724701;;;;Icelandic Salmon AS;119;6,52;18,25;20,17;0,64;0
FR0010929125;;;;ID Logistics Group SA;380;359,7;1,06;0,81;0,18;0
NO0013107490;;;;IDEX Biometrics ASA;0,148;0,03;4,93;3,7;0,72;0
FR0000051393;;;;IDI;66;120,68;0,55;3,53;1,08;0,07
CH1118852594;;;;IDNTT SA;2,76;1,38;2;1,22;0,48;0
FR0000079691;;;;IDS France SAS;0,49;0;0;0;0;0
FR0000062184;;;;Idsud S.A.;190,4;0;0;0;0,91;0,01
BE0003748622;;;;Iep Invest, NV;5,35;9,07;0,59;0,68;0,58;0
IT0005322612;;;;Immobiliare Grande Distribuzione SIIQ S.p.A.;2,45;16,81;0,15;0,29;0,52;2,52
FR00140048X2;;;;Ikonisys S.A.;1,42;0,71;2;3,02;0,8;0
IT0005283111;;;;Il Sole 24 ORE S.p.A.;0,624;3,38;0,18;0,12;0,11;0
IT0005359192;;;;illimity Bank S.p.A.;3,204;98,36;0,03;0,04;0,12;0
IT0005359101;;;;ILPRA S.p.A.;4,5;6,99;0,64;0,41;0,31;0
FR0010086371;;;;ImAlliance SA;0,282;0;0;0;0;0
NL0010801007;;;;IMCD N.V.;142,25;59,1;2,41;1,86;0,39;0,01
FR0000120859;;;;Imerys S.A.;27,76;59,04;0,47;0,35;0,44;0,16
FR0013060100;;;;Immersion SA;1,66;5,31;0,31;0,18;0,38;0
BE0974287196;;;;Immo Mechelen City Center Naamloze vennootschap;422;0;0;0;0;0
BE0003893139;;;;Immo Moury SCA;31;0;0;0;0,52;0,16
FR0000033243;;;;Immobiliere Dassault SA;50,4;125,1;0,4;1,18;0,68;0,05
BE0003599108;;;;Immobel SA;17,02;168,78;0,1;0,07;0,29;0,33
IT0001413837;;;;Immsi S.p.A.;0,494;8,53;0,06;0,05;0,09;4,55
PTGPA0AP0007;;;;;0,199;0;0;0;0;0
IT0005518953;;;;Impianti S.P.A.;0,254;0,1;2,54;0;0;0
FR0013470168;;;;Implanet S.A.;0,118;0,11;1,07;0,84;0,02;0
IT0005500571;;;;Renovalo S.p.A.;2,38;8,11;0,29;0,18;0,37;0
PTIPR0AM0000;;;;Impresa - Sociedade Gestora de Participações Sociais, S.A.;0,1195;2,12;0,06;0,07;0,41;0
FR0000065773;;;;Imprimerie Chirat Société Anonyme;5,8;0;0;0;0;0
ES0105590006;;;;Impulse Fitness Solutions, S.A.;7;0;0;0;0;0
BE0974374069;;;;Inclusio SA;14,1;46,26;0,3;0,8;0,62;0
IT0005416281;;;;Industrie Chimiche Forestali S.p.A.;4,44;10,06;0,44;0,35;0,7;0
IT0005245508;;;;Indel B S.p.A.;21,4;38,66;0,55;0,48;0,57;0
ES0148396007;;;;Industria de Diseño Textil, S.A.;55,78;0;0;0;0,5;0,03
FR0000066219;;;;Groupe ETPO SA;61;260,27;0,23;0,14;0,18;0,07
NO0010536048;;;;Induct AS;1,9;2,36;0,81;1,21;0,51;0
DE0006200108;;;;INDUS Holding AG;21,9;50,04;0,44;0,28;0,38;0,14
IT0005186371;;;;Industrie De Nora S.p.A.;8,11;25,32;0,32;0,35;0,76;0
DE0006231004;;;;Infineon Technologies AG;32,335;0;0;0;0,6;0,03
FR0011158823;;;;Infoclip S.A.;2;0;0;0;0;0
FR0000071797;;;;Infotel SA;39;33,82;1,15;0,85;0,56;0,09
NL0011821202;;;;ING Groep N.V.;15,178;0;0;0;0,05;0,37
SE0017486103;;;;INIFY Laboratories AB;4,16;1,12;3,71;3,85;2,3;0
NO0010864036;;;;;0,23;0;0;0;0;0
IT0005037905;;;;Iniziative Bresciane S.p.A.;14,5;32,26;0,45;0,45;0,34;0,24
FR0010331421;;;;Innate Pharma S.A.;1,362;2,27;0,6;0,39;0,28;0
FR0000064297;;;;;2,6;0;0;0;0;0
IT0005412298;;;;Innovatec S.p.A.;0,865;2,83;0,31;0,19;0,14;0
IT0005391161;;;;Innovative-RFK S.p.A.;1;0;0;0;0;0
LU2290522684;;;;;16,27;0;0;0;0;0
NO0010762792;;;;Instabank ASA;2;21;0,1;0,11;0,13;0
FR0000060451;;;;Installux S.A.;328;0;0;0;0,72;0,01
FR0010908723;;;;IntegraGen SA;0,5;1,21;0,41;0,24;0,33;0
NO0010955883;;;;Integrated Wind Solutions ASA;49,2;7,13;6,9;8,68;0,51;0
IT0005460016;;;;Intermonte Partners SIM S.p.A.;3,02;6,6;0,46;0,35;0,22;0
IT0005455875;;;;Intercos S.p.A.;13,68;0;0;0;0;0
IT0005469371;;;;International Care Company S.p.A.;1,11;0,86;1,29;0,79;0,65;0
ES0177542018;;;;International Consolidated Airlines Group S.A.;282,9;0;0;0;0,11;0,02
NO0013119255;;;;Interoil Exploration and Production ASA;2,581;2,19;1,18;1,65;0,59;0
FR0004024222;;;;Interparfums SA;40;9,65;4,15;3,54;0,71;0,04
IT0001078911;;;;Interpump Group S.p.A.;45,14;23,09;1,95;1,59;0,57;0,02
IT0000072618;;;;Intesa Sanpaolo S.p.A.;3,816;0;0;0;0,08;1,89
FR0000064958;;;;Intexa SA;2,7;3,88;0,7;0,8;1,04;0
FR0011179886;;;;Intrasense S.A.;0,274;0,14;1,96;1,52;0,78;0
IT0005337818;;;;Intred S.p.A.;11,95;6,46;1,85;1,86;0,41;0,04
FR0013233012;;;;Inventiva S.A.;2,45;1,34;1,83;1,49;0,53;0
SE0015811963;;;;;26,69;0;0;0;0;0
BE0974299316;;;;Invibes Advertising N.V.;2,39;7,16;0,33;0,24;0,56;0
IT0005090300;;;;Infrastrutture Wireless Italiane S.p.A.;9,945;8,49;1,17;1,65;0,43;0
FR0010259150;;;;Ipsen S.A.;110,6;36,06;3,07;2,08;0,65;0,01
FR0000073298;;;;Ipsos SA;43,06;32,27;1,33;0,78;0,57;0,06
IT0001077780;;;;IRCE S.p.A.;2,28;10,66;0,21;0,18;0,54;0,86
IT0003027817;;;;Iren SpA;1,986;0;0;0;0,23;2,49
IE00BLP58571;;;;Irish Continental Group plc;5,52;3,47;1,59;2,22;0,54;0,43
IE00BJ34P519;;;;Irish Residential Properties REIT Plc;0,883;2,45;0,36;0,75;0,54;4,78
IT0005474108;;;;Integrated System Credit Consulting Fintech S.p.A.;1,97;1,09;1,81;1,2;0,61;0
ES0109429037;;;;ISPD Network, S.A.;2,98;4,28;0,7;0,43;0,07;0
FR0000072597;;;;IT Link SA;26,8;30,62;0,88;0,57;0,52;0
IT0003057624;;;;Itway S.p.A.;1,12;2,47;0,45;0,28;0,33;2,4
IT0005211237;;;;Italgas S.p.A.;5,585;18,92;0,3;0,44;0,21;0,97
IT0003411417;;;;Italian Exhibition Group S.p.A.;6,28;10,76;0,58;0,55;0,33;0
IT0005075764;;;;Italian Wine Brands S.p.A.;23,5;39,83;0,59;0,41;0,39;0,05
IT0005253205;;;;Italmobiliare S.p.A.;26,7;38,37;0,7;0,77;0,71;0,11
NO0010001118;;;;Itera ASA;9,04;3,05;2,96;1,87;0,19;0,26
NL0015000LU4;;;;Iveco Group N.V.;9,922;61;0,16;0,09;0,15;0
IT0005554784;;;;iVision Tech S.p.A.;1,98;0;0;0;0;0
PTJMT0AE0001;;;;Jerónimo Martins, SGPS, S.A.;18,68;21,37;0,87;0,76;0,2;0,16
FR0012872141;;;;Jacques Bogart S.A.;5,9;23,08;0,26;0,18;0,26;0,42
FR0000033904;;;;Jacquet Metals SA;16,28;82,62;0,2;0,14;0,43;0,24
FR0000077919;;;;JCDecaux SE;14,13;34,72;0,41;0,3;0,22;0,14
NL0014332678;;;;;18,88;0;0;0;0;0
DE000A2NB601;;;;Jenoptik AG;21,36;17,25;1,24;0,92;0,56;0,06
BE0003858751;;;;Jensen-Group NV;43,4;44,5;0,98;0,87;0,58;0,05
NL0012015705;;;;Just Eat Takeaway.com N.V.;15,825;26,21;0,6;0,5;0,59;0
IT0005572778;;;;Juventus Football Club S.p.A.;3,106;2,46;1,26;1,53;0,06;0
NO0010359433;;;;Jæren Sparebank;317;3728,82;0,09;0,1;0,14;0,01
DE000KSAG888;;;;K+S Aktiengesellschaft;11,29;51;0,22;0,38;0,67;0,2
FR0010722819;;;;Kalray S.A.;1,07;4,44;0,24;0,17;0,84;0
FR0004007813;;;;Kaufman & Broad S.A.;31,75;80,26;0,4;0,21;0,12;0,22
BE0003565737;;;;KBC Group NV;69,8;885,19;0,08;0,08;0,07;0,09
BE0003867844;;;;KBC Ancora SA;48,25;46,75;1,03;31,95;0,97;0,18
NL0000852531;;;;Kendrion N.V.;10,74;20,99;0,51;0,34;0,36;0,32
IE00BDC5DG00;;;;Kenmare Resources plc;356;14,13;25,19;71,92;0,96;0,02
FR0000121485;;;;Kering SA;224,8;215,02;1,05;0,72;0,4;0,01
FR0013156007;;;;;0,524;0;0;0;0;0
IE0004906560;;;;Kerry Group plc;89,85;34,6;2,6;1,79;0,61;0,01
FR0004029411;;;;;7,74;0;0;0;0;0
BE0003880979;;;;Keyware Technologies NV;0,785;1,18;0,67;0,73;0,82;0
NO0010743545;;;;Kid ASA;129,6;79,38;1,63;1,34;0,31;0,05
BE0974274061;;;;Kinepolis Group NV;38,1;36,71;1,04;0,9;0,17;0,05
IE0004927939;;;;Kingspan Group plc;71,4;28,33;2,52;1,78;0,48;0,01
DE000KGX8881;;;;KION GROUP AG;34,5;94,1;0,37;0,26;0,33;0,05
NO0003079709;;;;Kitron ASA;33;2,41;13,69;8,59;0,34;0,1
FR0013374667;;;;KKO International SA;0,129;0,14;0,92;0,92;0,29;0
FR0011038348;;;;Klarsen;1,082;2,67;0,41;0,31;0,2;0
NO0010833262;;;;Klaveness Combination Carriers ASA;76,6;10,17;7,53;13,53;0,6;0,1
FR0000121964;;;;Klépierre SA;28,18;68,58;0,41;0,62;0,4;0,26
NO0010360175;;;;KMC Properties ASA;0,042;17,24;0;0;0,43;0
IT0004552359;;;;KME Group S.p.A.;0,915;6,28;0,15;0,11;0,16;3,18
IT0004552367;;;;KME Group S.p.A.;1,355;0;0;0;0;0
