Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
ALARF.PA;Technology;Communication Equipment;https://www.adeunis.com/;Adeunis Société anonyme;0,45;2,33;0,19;-7,5;0,35;0
ALTHX.PA;Healthcare;Biotechnology;https://www.theranexus.com/;Theranexus Société Anonyme;1,06;0,79;1,34;8,83;0,95;0
ALDVI.PA;Healthcare;Biotechnology;https://www.advicenne.com/;Advicenne S.A.;2,12;0,99;2,14;-1,72;1,67;0
ALLGO.PA;Technology;Electronics & Computer Distribution;https://www.largo-france.fr/;Largo SA;2,52;3,27;0,77;4,5;0,41;0
ALORD.PA;Technology;Computer Hardware;https://www.ordissimo.com/;Ordissimo SA;0,58;2,09;0,28;-11,6;0,56;0
ALNN6.PA;Technology;Communication Equipment;https://www.enensys.com/;ENENSYS Technologies SA;0,606;2,09;0,29;-0,84;0,01;0
ALDNE.PA;Communication Services;Electronic Gaming & Multimedia;https://dontnod-bourse.com/;Don't Nod Entertainment S.A.;2,94;5,46;0,54;0,72;1,52;0
ALLEC.PA;Technology;Communication Equipment;https://www.cogelec.fr/;Cogelec SA;9,7;9,79;0,99;-3,91;0,15;0
AL2SI.PA;Technology;Computer Hardware;https://2crsi.com/;2CRSI S.A.;4,38;2,78;1,58;4,42;0,49;0
ALTUV.PA;Industrials;Waste Management;https://www.bio-uv.com/;BIO-UV Group S.A.;2,24;3,27;0,69;-1,98;0,47;0
ALEMV.PA;Consumer Cyclical;Specialty Retail;https://www.emova-group.com/;Emova Group SA;0,995;2,08;0,48;-0,29;0,41;0
ALKKO.PA;Consumer Defensive;Farm Products;https://www.kko-international.com/;KKO International SA;0,0784;0,19;0,41;-0,98;0,36;0
ALBKK.PA;Basic Materials;Chemicals;https://www.baikowski.com/;Baikowski SA;13,9;15,94;0,87;9,03;0,72;0
ALCUR.PA;Industrials;Specialty Industrial Machinery;https://www.arcure.net/;Arcure S.A.;6,58;2,38;2,76;32,9;0,45;0
ALNRG.PA;Technology;Software - Application;https://energisme.com/;SA Energisme;0,0063;0;0;0;0;0
ALMAR.PA;Industrials;Staffing & Employment Services;https://www.mare-nostrum.eu/;Mare Nostrum SA;0,65;11,23;0,06;-0,3;0,08;0
ALAMG.PA;Basic Materials;Gold;https://auplatamininggroup.com/;Auplata Mining Group;0,0031;0,04;0,08;-0,05;0,05;0
ALVAP.PA;Consumer Cyclical;Internet Retail;https://www.kumulusvape.fr/;Kumulus Vape S.A.;6,76;7,68;0,88;1,89;0,9;0
ALNEO.PA;Technology;Scientific & Technical Instruments;https://www.alpha-mos.com/;Neotion SA;0,724;0,57;1,27;-0,68;1,5;0
ALGTR.PA;Technology;Scientific & Technical Instruments;https://groupe-tera.com/;Groupe Tera SA;3,92;3,64;1,08;-2,95;0,12;0
ALOKW.PA;Utilities;Utilities - Renewable;https://www.okwind.fr/;Groupe OKwind Société anonyme;19,6;7,77;2,52;9,7;0,57;0
ALHGR.PA;Basic Materials;Building Materials;https://www.ciments-hoffmann.fr/;Hoffmann Green Cement Technologies Societe anonyme;11,8;6,06;1,95;-31,89;0,8;0
ALAGP.PA;Utilities;Utilities - Renewable;https://www.agripower-france.com/;Agripower France Société Anonyme;1,01;4,92;0,21;0,52;0,8;0
ALMUN.PA;Technology;Software - Infrastructure;https://www.munic.io/;Munic S.A.;0,532;1,51;0,35;53,2;0,51;0
ALIMP.PA;Healthcare;Medical Devices;https://www.implanet.com/;Implanet S.A.;0,1135;0,06;1,89;-2,84;0,02;0
ALPAU.PA;Consumer Defensive;Packaged Foods;https://www.paulicmeunerie.com/;PAULIC Meunerie SA;2,04;3,73;0,55;-1,21;0,39;0
ALVMG.PA;Healthcare;Medical Instruments & Supplies;https://www.visiomed.fr/;Visiomed Group SA;0,2015;0,04;5,04;-10,08;0,72;0
ALGAU.PA;Consumer Cyclical;Auto Manufacturers;https://www.gaussin.com/;Gaussin SA;0,248;2,37;0,1;-0,31;0,03;0
BPSBS.PA;;;;;0,004;0;0;0;0;0
ALVG.PA;Technology;Consumer Electronics;https://veomgroup.com/;VEOM Group;0,263;5,5;0,05;-0,07;0,01;0
ALECO.PA;Consumer Defensive;Food Distribution;https://www.ecomiam.com/;écomiam SA;3,17;3,82;0,83;11,32;0,49;0
ALCHI.PA;Communication Services;Broadcasting;https://www.alchimie.com/;Alchimie SA;0,52;2,18;0,24;-0,37;0,41;0
ALWF.PA;Industrials;Farm & Heavy Construction Machinery;https://investir.winfarm-group.com/;WINFARM Société anonyme;4,76;34,62;0,14;-0,42;0,26;0
ALIMO.PA;Real Estate;Real Estate Services;https://www.groupimo.fr/;Groupimo S.A.;0,2;2,65;0,08;0,67;0,62;0
ALHPI.PA;Consumer Cyclical;Auto Manufacturers;https://www.hopium.com/;Hopium SA;0,0249;0,15;0,17;-0,02;9,29;0
ALHRS.PA;Consumer Cyclical;Specialty Retail;https://www.hydrogen-refueling-solutions.fr/;Hydrogen-Refueling-Solutions SA;8,12;7,35;1,1;21,37;0,55;0
ALBIZ.PA;Communication Services;Advertising Agencies;https://www.obiz-concept.fr/;Obiz S.A.;5,88;4,57;1,29;-4;0,37;0
ALNMR.PA;Technology;Software - Application;https://namr.com/;namR Société anonyme;1,53;0,74;2,07;-1,94;0,02;0
ALODC.PA;Consumer Defensive;Food Distribution;https://www.omerdecugis.com/;Omer-Decugis & Cie SA;3,95;6,81;0,58;8,78;0,5;0
ALAIR.PA;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.airwell.com/;Groupe Airwell Société anonyme;4,6;5,76;0,8;-11,5;0,1;0
ALNFL.PA;Healthcare;Biotechnology;https://www.nflbiosciences.com/;NFL Biosciences SA;2,18;0,4;5,45;109;0,24;0
ALAGO.PA;Utilities;Utilities - Renewable;https://www.e-pango.com/;E-Pango SA;0,31;0,57;0,54;-0,45;0,55;0
ALESE.PA;Utilities;Utilities - Renewable;https://entech-se.com/;Entech SA;7,86;2,77;2,84;5,42;0,69;0
ALSPT.PA;Consumer Cyclical;Internet Retail;https://www.spartoo.com/;Spartoo SAS;0,542;4,99;0,11;0,49;0,4;0
ALIKO.PA;Healthcare;Medical Devices;https://www.ikonisys.com/;Ikonisys S.A.;1,48;0,08;18,5;-4,35;0,8;0
ALENO.PA;Industrials;Specialty Industrial Machinery;https://www.enogia.com/;Enogia SAS;2,02;1,69;1,2;13,47;0,51;0
ALPM.PA;Industrials;Specialty Industrial Machinery;https://www.preciamolen.com/;Precia S.A.;32;26,03;1,23;5,49;0,65;1,07
ALCYB.PA;Consumer Cyclical;Leisure;https://cybergun.com/;Cybergun S.A.;0,0023;0,45;0,01;0,03;0,52;6,85
ALDOL.PA;Energy;Oil & Gas Equipment & Services;https://www.dolfines.com/;Dolfines SA;0,0011;0;0;0;0,14;0
ALMND.PA;Consumer Cyclical;Leisure;https://mnd.com/;Montagne et Neige Développement SA;0,89;1,63;0,55;-1,56;0,11;0
ALAUD.PA;Financial Services;Asset Management;https://www.audacia.fr/;Audacia SA;3,84;4,73;0,81;9,85;0,61;0
ALAFY.PA;Basic Materials;Specialty Chemicals;https://afyren.com/;AFYREN SAS;2,68;2,61;1,03;1,63;2,98;0
ALSMA.PA;Healthcare;Health Information Services;https://smaio.com/;S.M.A.I.O S.A.;3,44;2,46;1,4;2,36;1,29;0
ALICR.PA;Healthcare;Medical Instruments & Supplies;https://www.iceram.fr/;I.CERAM SA;0,71;0;0;0;0,35;0
ALACT.PA;Healthcare;Biotechnology;https://www.acticor-biotech.com/;Acticor Biotech SAS;0,96;0,87;1,1;-16;0,06;0
ALGRO.PA;Industrials;Metal Fabrication;https://www.grolleau.fr/;Grolleau Société Anonyme;6,96;12,72;0,55;7,48;0,44;0
ALTOO.PA;Industrials;Rental & Leasing Services;https://www.toosla-bourse.com/;Toosla Société Anonyme;1,06;4,47;0,24;-0,44;0,02;0
ALTHO.PA;Technology;Computer Hardware;https://www.metavisio.eu/;Metavisio;0,856;3,53;0,24;1,1;0,24;0
ALKEM.PA;Basic Materials;Specialty Chemicals;https://www.groupeberkem.com/;Groupe Berkem Société anonyme;2,18;4,07;0,54;-1,74;0,34;0
ALALO.PA;Communication Services;Advertising Agencies;https://www.acheter-louer.fr/;Acheter-Louer.Fr SA;0,0002;0;0;0;0,47;0
ALHUN.PA;Consumer Cyclical;Specialty Retail;https://www.hunyvers.com/;Hunyvers SA;11,8;19,55;0,6;3,46;0,37;0
ALCBI.PA;Financial Services;Asset Management;https://cbicorp.io/;Crypto Blockchain Industries;0,39;0,04;9,75;-13;0,57;0
ALHAF.PA;Utilities;Utilities - Renewable;https://www.haffner-energy.com/;Haffner Energy S.A.;0,673;0,91;0,74;1,4;1,13;0
ALVAZ.PA;;;;;40,2;0;0;0;0;0
ALICA.PA;Technology;Electronic Components;https://www.icape-group.com/;Icape Holding S.A.;10,3;12,84;0,8;-3,14;0,27;0
ALFUM.PA;Communication Services;Advertising Agencies;https://www.fillupmedia.fr/;Fill Up Media S.A.;6,05;6,3;0,96;151,25;0,31;0
ALCWE.PA;Utilities;Utilities - Renewable;https://www.charwood.energy/;Charwood Energy SA;3,88;2,54;1,53;4,56;0,76;0
ALBPK.PA;Technology;Communication Equipment;https://www.broadpeak.tv/;Broadpeak Société anonyme;1,7;2,91;0,58;4,36;0,51;0
ALVIN.PA;Basic Materials;Specialty Chemicals;https://www.vinpai.com/;Vinpai SAS;4,95;1,82;2,72;-5,16;0,26;0
ALENI.PA;;;https://finance.yahoo.com/sector/communication_services;;0;0;0;0;0;0
ALEUP.PA;Industrials;Waste Management;https://www.europlasma.com/;Europlasma S.A.;0,0007;0,02;0,03;-0,07;0,01;0
ALOPM.PA;Healthcare;Biotechnology;https://www.oncodesign.com/;Oncodesign Precision Medicine Société anonyme;1,3;0;0;0;0;0
ALVER.PA;Utilities;Utilities - Independent Power Producers;https://www.vergnet.com/;Vergnet SA;0,2365;0;0;0;0,25;0
ALCAB.PA;Technology;Consumer Electronics;https://www.cabasse.com/;Cabasse Société anonyme;1,94;0;0;0;0;0
ALSAF.PA;Healthcare;Medical Instruments & Supplies;https://www.safeorthopaedics.com/;Safe Orthopaedics SA;0,0006;0;0;0;0;0
ALLPL.PA;Consumer Cyclical;Personal Services;https://www.lepermislibre.fr/;Lepermislibre Société anonyme;0,95;0,87;1,09;11,88;0,25;0
ALFLO.PA;Basic Materials;Agricultural Inputs;https://www.florentaise.com/;SAS Florentaise;5,76;10,02;0,57;-0,95;0,32;0
ALTD.PA;Industrials;Aerospace & Defense;https://tonnerdrones.com/;Tonner Drones S.A.;0,013;0;0;0;0;0
ALMCE.PA;Industrials;Specialty Business Services;https://www.moncourtierenergie.com/;Mon Courtier Energie Groupe S.A.;9,54;4,53;2,11;3,94;1,08;0
ALNEV.PA;Healthcare;Biotechnology;https://www.neovacs.com/;Neovacs S.A.;0,1797;0;0;0;0,95;0
ALBOO.PA;Technology;Consumer Electronics;https://www.boostheat-group.com/;Boostheat SA;1,41;0;0;0;0;0
ALWTR.PA;Industrials;Pollution & Treatment Controls;https://www.osmosun.com/;Osmosun S.A.;6,96;0;0;0;0;0
ALGRE.PA;Consumer Defensive;Food Distribution;https://algreen.fr/;Algreen;0,0002;0,15;0;0;0,42;0
ALADO.PA;Real Estate;Real Estate Services;https://www.adomos.com/;Adomos S.A.;0,0006;0;0;0;0;0
ALPIX.PA;;;https://finance.yahoo.com/sector/consumer_cyclical;;0;0;0;0;0;0
ALPHA.PA;Healthcare;Biotechnology;https://pharnext.com/;Pharnext S.C.A.;0,0581;2,22;0,03;0;8,16;0
ALJXR.PA;Technology;Consumer Electronics;https://www.archos.com/;Archos S.A.;0,082;0,39;0,21;8,2;0,4;0
ALDBT.PA;Industrials;Specialty Industrial Machinery;https://www.dbt.fr/;DBT SA;1,399;4,11;0,34;-1,28;0,38;0
ALGEC.PA;Technology;Software - Infrastructure;https://www.geci.net/;GECI International S.A.;4,164;0;0;0;0,16;0
ALSTI.PA;;;;;11,2;0;0;0;0,64;0
ALSPW.PA;Healthcare;Medical Instruments & Supplies;https://www.spineway.com/;Spineway SA;0,5241;10,65;0,05;0,29;0,78;0
ALRPD.PA;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.rnplc.com/;Rapid Nutrition PLC;0,0682;0,19;0,36;3,41;0,42;0
ALHGO.PA;Financial Services;Asset Management;https://hamiltongo.eu/;Hamilton Global Opportunities PLC;43,2;0;0;0;1,04;0
ALAMA.PA;Healthcare;Health Information Services;https://www.amaxperteye.com/;AMA Corporation Plc;0,28;0,24;1,17;3,5;1,7;0
ALEAC.PA;Industrials;Specialty Business Services;https://www.ediliziacrobatica.com/;EdiliziAcrobatica S.p.A.;10,9;17,4;0,63;-6,23;0,21;0
ALSEI.PA;Communication Services;Publishing;https://www.seif-spa.it/;Società Editoriale Il Fatto S.p.A.;0,25;0,35;0,71;-0,56;0,05;0
ALKER.PA;;;https://finance.yahoo.com/sector/consumer_cyclical;;0;0;0;0;0;0
ALIE.PA;Communication Services;Entertainment;https://ilbegroup.it/;Iervolino & Lady Bacardi Entertainment S.p.A.;1,12;3,45;0,32;0;0,48;0
ALMEX.PA;Financial Services;Asset Management;https://www.mexedia.com/;Mexedia Società Per Azioni S.B.;13,3;17,84;0,75;-95;0,4;0
ALRFG.PA;Consumer Cyclical;Leisure;https://racingforce.com/;Racing Force S.P.A.;3,86;2,48;1,56;5,59;0,67;0
ALTTU.PA;Technology;Software - Application;https://www.tatatu.com/;Tatatu S.p.A.;5,6;0,18;31,11;-140;0,18;0
ALPER.PA;Consumer Cyclical;Apparel Manufacturing;https://laperlafashionholding.com/;La Perla Fashion Holding N.V.;7,2;0;0;0;0;0
ALTME.PA;Healthcare;Biotechnology;https://www.tmepharma.com/;TME Pharma N.V.;0,253;0,09;2,81;-25,3;1,2;0
